battery_id,filename,ambient_temperature,capacity,avg_voltage,max_voltage,min_voltage,avg_current,max_current,avg_temperature,max_temperature,discharge_duration
B0047,00057.csv,4,1.281719159327807,3.4147835574863517,4.195387366763826,2.4907582384317,-0.9322821459755778,0.0006728455289218,8.319029412369582,11.681014963080823,5051.172
B0047,00061.csv,4,1.2600051642942829,3.409591730169167,4.174064296873529,2.493163832069928,-0.9267897523084677,-0.0001800606767888,8.401755924951388,11.29683746494969,5027.563
B0047,00063.csv,4,1.266070385993126,3.407645240350967,4.194958886516552,2.479240941037315,-0.9316504925123936,0.0003758094009547,8.395347720509116,11.88239860330653,4993.765
B0047,00065.csv,4,1.2413590294280803,3.407201115194828,4.194794488425212,2.4915265338912347,-0.9255669375549472,0.0004578109728141,8.419292173692186,11.79170575767619,4962.469
B0047,00067.csv,4,1.2298873703485311,3.402851724115477,4.194210512385239,2.495727313119633,-0.9273633082574366,0.0023220081628674,8.293327119939335,11.72661603963688,4907.859
B0047,00069.csv,4,1.228088614506696,3.398740761774466,4.19378669081209,2.4979742120513757,-0.9267828902753352,-2.2621404575421425e-05,8.49190236531868,12.464631760563272,4888.656
B0047,00073.csv,4,1.2139857189070042,3.3945066004903923,4.1718864589662426,2.495109477398993,-0.9236824517720293,0.0014853973830615,8.437149776270967,11.863547747838409,4866.25
B0047,00075.csv,4,1.2173435064564189,3.39192930556013,4.19388971043665,2.4851956352139384,-0.9289085100178415,0.0007789005366947,8.429621946088576,12.460832791038596,4836.125
B0047,00077.csv,4,1.2073445944515917,3.39128980672992,4.193873318394839,2.4873308484835266,-0.9282275865985665,0.0029531309094374,8.46306110156025,12.213639136225725,4801.485
B0047,00079.csv,4,1.18804049227045,3.3932667889977304,4.193344395761288,2.488620645344286,-0.9244391789678553,-0.0005256589834506,8.459204966688853,11.534784991217848,4760.938
B0047,00081.csv,4,1.186304749886542,3.3838600818009588,4.19356398488292,2.476969143594387,-0.9270544586298616,0.003935485078097,8.493224799915222,12.42977502748968,4740.907
B0047,00085.csv,4,1.2613935471028506,3.3866520851320576,4.142510591712848,2.4790054948940434,-0.9460868598841972,0.0013319223708717,8.466232868159803,12.428323073625249,4914.532
B0047,00089.csv,4,1.2648246158850653,3.402095154295076,4.174381011699289,2.479600589435018,-0.9356871602351079,-0.0002233441842078,8.553128334903379,12.48741336421358,4998.656
B0047,00091.csv,4,1.2466494548982199,3.404625504614091,4.194961577545829,2.46837363838224,-0.9401469539731849,0.0012695281459834,8.342818484380935,11.343734065329729,4890.015
B0047,00093.csv,4,1.2333924152795082,3.3977378433240313,4.194728577808066,2.497016493627855,-0.9395699773936357,-0.0009374158672241,8.481468325698998,12.641653349352346,4842.11
B0047,00095.csv,4,1.2129250072037692,3.39454078926717,4.194123941573546,2.4751740867556524,-0.9358360923749524,0.0003264313426998,8.425193812256257,11.969937687736325,4798.281
B0047,00097.csv,4,1.1999106597943647,3.397135252361952,4.194413177433493,2.499811739255094,-0.9347239037948782,0.0005256253294342,8.471726206300676,11.438399477589398,4739.188
B0047,00101.csv,4,1.1902559038393383,3.384557786350807,4.172002506353698,2.494550023378076,-0.9317054169779714,0.0001590290103144,8.510483818712029,12.144441411939049,4733.156
B0047,00103.csv,4,1.1892563795455853,3.38207924956575,4.194068049662567,2.477337702429082,-0.9431234654151266,0.0011454341439629,8.530222967717657,12.67224284322037,4670.61
B0047,00105.csv,4,1.167069685125939,3.3808097620789024,4.193464344236471,2.478325379623597,-0.9364521415339061,-0.0007026344439326,8.420605358837513,11.984785271459067,4635.0
B0047,00107.csv,4,1.1615348403090369,3.382026759648077,4.192797311893991,2.494831087986124,-0.9330135422416266,-0.0002550438571568,8.51215713252602,12.101959002780742,4615.86
B0047,00109.csv,4,1.1555563844349988,3.376424700878435,4.193468094113346,2.495678140540268,-0.9354455085688509,-0.0005101948291866,8.54602737861718,12.396974763839234,4580.75
B0047,00113.csv,4,1.1488524666097713,3.3729563491800936,4.16991637056524,2.4729308126474736,-0.9350017140200774,9.016949599716491e-05,8.4485741292899,11.455115215105929,4557.406
B0047,00115.csv,4,1.143572986788779,3.378642488252421,4.192396921446495,2.494578415325497,-0.9345624675488318,-0.0006963540586541,8.334392904335672,11.39345446641458,4524.032000000007
B0047,00117.csv,4,1.1418015379428537,3.370172138170829,4.192623205881946,2.492546798627854,-0.9405823229183861,-0.0005629866234787,8.548983420432004,12.6352725981059,4502.938
B0047,00119.csv,4,1.136058647502255,3.367920943746027,4.1933895299679325,2.4752083843332136,-0.940166082376245,-0.0001304300695554,8.545644001542279,12.45444631401429,4483.094
B0047,00121.csv,4,1.1236364680969286,3.3731133787458676,4.192510832064287,2.4974098896142385,-0.9385550163357156,0.0011662045367734,8.530684068571667,12.18400994607025,4448.36
B0047,00125.csv,4,1.1320498900328944,3.3570684734893477,4.1689267149519535,2.470530852621601,-0.9458548848985765,0.0009573267451609,8.5880890540764,12.849012968534735,4440.531
B0047,00127.csv,4,1.1170101762158153,3.3691516897861753,4.191753022543457,2.4800604125308974,-0.9389122330771017,0.0006540065615606,8.520717953543993,11.44307926801482,4416.547
B0047,00129.csv,4,1.120043039721982,3.3578225461504885,4.192116566565046,2.482310382215253,-0.9483861774789661,-1.817718980463965e-05,8.509426489984776,12.895633770945397,4382.937
B0047,00131.csv,4,1.1059773445917063,3.3676285575809373,4.192241727517348,2.499914991218416,-0.9414049088928775,0.0001232987348393,8.454153696786289,11.573902587010837,4347.453
B0047,00133.csv,4,0,3.449492446913663,4.192932934065261,2.994695135525109,-0.9867055393374604,0.0006034365319518,8.047459499367323,10.553052640742196,3581.188
B0047,00137.csv,4,1.1907902374762016,3.372493003925355,4.151696493245396,2.47468810834507,-0.9331169601303769,-0.0003665730682483,8.476574571858773,11.984288635557064,4746.5
B0047,00141.csv,4,1.2012387088454022,3.382136756328252,4.173641970261601,2.4936019875098454,-0.9478477265636571,0.0003730164611296,8.567006275916873,12.836265571184011,4679.156
B0047,00143.csv,4,1.1906909549024802,3.383822718764627,4.194390827243979,2.4794043785439617,-0.956443523785203,0.0001344520751564,8.607327084258758,12.655987301395294,4596.578
B0047,00145.csv,4,1.1764375730308343,3.3860339727551585,4.194161811786053,2.495823360233662,-0.9528668500629852,0.0018437228242266,8.707959029152644,12.20963360823446,4544.641
B0047,00147.csv,4,1.1628110372792353,3.3841395923852935,4.194190653204952,2.4834980820953168,-0.9523529313575727,-0.0004384389125333,9.003534328496398,12.780134013784457,4526.938
B0047,00149.csv,4,1.1516152840582585,3.3827771801616184,4.194292935889806,2.4920392941768497,-0.9518066439769568,-0.0004484848166033,9.02852617906244,12.658108002877777,4487.438
B0047,00153.csv,4,1.1583673498348623,3.364536091766799,4.146356741131726,2.488243242390158,-0.9517057744990748,0.00052949767458,9.027729535660669,13.24936801902594,4513.312
B0047,00157.csv,4,1.1692285288386206,3.3787603150369994,4.172368631167838,2.498187334581169,-0.9457722537487265,0.0003941574290999,9.071608131387514,13.102537521023756,4568.438
B0047,00159.csv,4,1.1588148476218465,3.38042492580436,4.193697451503613,2.4982213366801296,-0.9517682668620395,7.08459253948992e-05,9.050284055951,13.019156020970016,4499.656
B0047,00161.csv,4,1.1439588147705457,3.3757552328187086,4.193432136090228,2.4715997205282143,-0.9577750037054298,0.000615167333268,8.986064263951343,12.612257184300963,4430.984
B0047,00163.csv,4,1.1383941068159398,3.3744651760728988,4.193707973256604,2.4972991957929973,-0.9541869981546398,-0.0003321210116835,9.036875447987502,12.968805846071126,4411.141
B0047,00165.csv,4,0,3.6287077311529012,4.193728328919069,3.427057522273196,-0.9792035664803379,0.0007510084712899,7.698431744424151,9.05446951177611,1991.531
B0047,00169.csv,4,1.2213102850395667,3.3850807989789566,4.166980224197571,2.475863858583421,-0.9269695970852067,-3.813511310859022e-06,9.095394308322597,13.123905320087225,4883.312
B0047,00173.csv,4,1.2031062978889062,3.3900890450634233,4.175112042490111,2.482088014003299,-0.9526683776410486,-0.0001390443080429,9.009063913586548,13.179418154583676,4663.907
B0047,00175.csv,4,1.1897147112197684,3.3919885847746993,4.195168632438667,2.484545959502679,-0.9591403423116251,-0.0005129100273384,8.958051495293551,12.742282067813369,4581.328
B0047,00177.csv,4,1.177422568842014,3.3862399608298266,4.19482784099826,2.481724014979985,-0.9554277687381623,0.0004742870029912,8.972563208541265,13.23162562344335,4553.031
B0047,00179.csv,4,1.158443027293818,3.383817098626054,4.194470276921028,2.475682459777723,-0.9577201485364993,-0.0003259377086496,9.037146843138395,12.857920538298638,4486.5
B0047,00181.csv,4,1.1567087516841796,3.3818846696550433,4.194180006661532,2.4992087242533025,-0.9573123780210179,-0.000238815255792,9.009035929017505,12.67528068575023,4450.625
B0045,00185.csv,4,1.0819793880779518,3.3507147228969534,4.203467627142882,1.990881848788414,-0.6795680439600006,0.0041584406200841,9.485217152757082,15.71039018923076,6436.141
B0045,00189.csv,4,0.927952404748273,3.343710562419324,4.16699885717682,1.987597263698,-0.6847946624076122,0.0026935510429979,9.412485833762908,16.327881769438125,5650.265
B0045,00191.csv,4,0.885193608411576,3.357113032625278,4.187894400053388,1.9885380767186824,-0.6646163130202214,0.0040609236498241,9.14441346005273,16.190453016227536,5590.907
B0045,00193.csv,4,0.8581010699478283,3.358646172572514,4.188401226248918,1.969241613952096,-0.6509315601298676,0.0020631851299733,9.074180330499932,16.44564599364816,5543.61
B0045,00195.csv,4,0.8409352213456689,3.3660643885240518,4.188303916193977,1.9830542841988097,-0.6402275004489041,0.0026205512748727,9.063698357219925,16.652821920677077,5499.046
B0045,00197.csv,4,0.8245471942901911,3.367910347978234,4.18828020412361,1.980464521626357,-0.6317025380405665,0.0017744562260127,9.076577071060372,16.626045153527933,5461.219
B0045,00201.csv,4,0.7935960418803983,3.357745333360116,4.115223647482973,1.9822192378370669,-0.6176226155232352,0.0028605305220047,9.265023738219778,16.231693733501764,5451.281
B0045,00205.csv,4,0.8183676087159205,3.3696607473704705,4.166319111887713,1.9987122390470569,-0.627554191403777,0.001683594803478,9.339350112299787,16.185673883928935,5468.062
B0045,00207.csv,4,0.7977644276409412,3.3747312015520436,4.188858082816243,1.97927314966301,-0.6227956362441027,0.0038249849844233,9.308634523153344,16.52621032903044,5411.297
B0045,00209.csv,4,0.7993777411831636,3.381799182114607,4.189052979187811,1.9640518711887227,-0.6164358149352739,0.0024832460313617,9.254145206672922,15.196414604557985,5369.703
B0045,00211.csv,4,0.7783107440628891,3.385176591409285,4.189280705297697,1.9965583229383292,-0.6124951744838439,0.0032898503551375,9.291749311540086,16.354435553014117,5327.406
B0045,00213.csv,4,0.7803738231239117,3.3813096388474886,4.189527524041756,1.9676140964966768,-0.6120748119063896,0.00312380804938,9.310447961834724,15.57016420519042,5299.266
B0045,00217.csv,4,0.7713058245640294,3.3490369985986668,4.097057578524458,1.98770164017674,-0.6158982943710155,0.002588393021855,9.29775486780575,16.481904111846188,5367.172
B0045,00221.csv,4,0.795279016979026,3.3694542187312684,4.166427487441078,1.99572402940065,-0.625377064856349,0.0021632241350814,9.245632947295453,16.686364651804713,5406.812
B0045,00223.csv,4,0.7824128169919247,3.3771129586319466,4.189116912804917,1.9723902186884,-0.6180221346577055,0.0022168278687869,9.21860683892004,16.527315358470222,5353.094
B0045,00225.csv,4,0.7649414992231182,3.382104218416538,4.189394418073402,1.976007577264544,-0.6121745879630046,0.000777901246224,9.19413015419709,16.325076195754107,5280.031
B0045,00227.csv,4,0.7544899426779375,3.3859954600090036,4.189251613691141,1.9786838559411903,-0.6064321892488668,0.0025472189567085,9.188267060937262,16.18780234880546,5248.593
B0045,00229.csv,4,0.7504048978314295,3.3830345538672018,4.18999236240837,1.9866467601774969,-0.6063996219926951,0.0020000740940098,9.211910760834266,16.54868871782283,5203.375
B0045,00233.csv,4,0.7407258109620256,3.37881379914347,4.165973150657214,1.9915335628511552,-0.6022530715841198,0.0021407378575631,9.15685740939557,15.893386512216576,5166.812
B0045,00235.csv,4,0,3.406714657706338,4.1894414322262765,2.942421777794815,-0.9941901888810815,0.0006807274717778,8.865755104549711,11.62448622814209,2384.094
B0045,00237.csv,4,0.7308525593793626,3.389059266953008,4.195641973763218,1.9935644864605024,-0.5861859230293525,0.0031552043724057,9.104538013834128,16.273556126855052,5340.281
B0045,00239.csv,4,0.7287255851177903,3.3783919657677504,4.189381114418313,1.9937078109097683,-0.6037251705699035,0.0035803388253716,9.196243634400288,16.57769275391533,5103.0
B0045,00241.csv,4,0.7161023377036263,3.3779346242690624,4.189726548094093,1.984098818516829,-0.6039804007945984,0.00206611726685,9.224293881462565,16.451931737613187,5051.172
B0045,00245.csv,4,0.7129204834988017,3.3727225247575885,4.166289777836687,1.9818309446595743,-0.6017545658130975,0.0033448013063438,9.239291915944644,16.660404158556567,5027.563
B0045,00247.csv,4,0.7141991829499618,3.380735960428841,4.189756191273931,1.9984963466197727,-0.6038091172028306,0.0023863724933932,9.220514425854448,16.192781213892964,4993.765
B0045,00249.csv,4,0.7190570819844222,3.3889133424072204,4.1890449974281685,1.9886589228929203,-0.6004829437675547,0.0184243000033057,9.140591023627803,14.742856005940368,4962.469
B0045,00251.csv,4,0.7173975428775917,3.3855430731736647,4.189274783071479,1.983664414073366,-0.6033075067931543,0.0026329564585224,9.05273466167465,14.693521549329,4907.859
B0045,00253.csv,4,0.7071027496463946,3.375688256474184,4.189518201774546,1.9705703151314151,-0.6065620900458145,0.0031568899849536,9.311519157220646,15.86983818237976,4888.656
B0045,00257.csv,4,0.703531206505542,3.37794278508875,4.166301702021804,1.971779249329659,-0.601440239072105,0.0025149295410125,9.167853966731156,14.829662137922766,4866.25
B0045,00259.csv,4,0.6941108278958862,3.373558298075209,4.19002918934191,1.9938420365930107,-0.6098007335968902,0.0103940145975654,9.287848514483294,15.906462051621896,4836.125
B0045,00261.csv,4,0.6914114388869608,3.368742642573582,4.1895524054233135,1.9993629637641337,-0.6120661413012833,0.0027369247266208,9.322184761530549,16.353770501511462,4801.485
B0045,00263.csv,4,0.6971551798505504,3.3718000664169727,4.189008492340535,1.9932756058141663,-0.6132829070943792,0.0022824989831722,9.289681276195049,15.076528277493722,4760.938
B0045,00265.csv,4,0.6832460217432723,3.366360304166582,4.189696962609597,1.9801057444800891,-0.6139518980958842,0.0017200644756042,9.365909184464234,16.045850353764667,4740.907
B0045,00269.csv,4,0.6822029317493292,3.342277843498783,4.0900107068393625,1.9944009127947364,-0.6004805193877815,0.003281968818594,9.328022708662925,16.24823467681854,4914.532
B0045,00273.csv,4,0.7289529213213379,3.3722684174392836,4.166284738890519,1.9913126738513705,-0.6129419979147948,0.0040584792166298,9.373114023056761,15.761879553141288,4998.656
B0045,00275.csv,4,0.7139321758287004,3.357634548884028,4.188598948796885,1.9818085465777888,-0.6242152942509949,0.0095453547153255,9.306835708093752,16.349393593197068,4890.015
B0045,00277.csv,4,0.6957731747455482,3.3697954619483568,4.188722662834883,1.999993313622792,-0.6139171694764338,0.0105408291411815,9.339526786032339,16.22246271510604,4842.11
B0045,00279.csv,4,0.7018312962317095,3.3766733742445987,4.188679542275547,1.97465958029416,-0.6092419901647167,0.0029924405030635,9.1327535688995,14.780023826016944,4798.281
B0045,00281.csv,4,0.6911808244378487,3.356692310359256,4.1894790557667125,1.978180955008712,-0.6214369612467493,0.0029473890862176,9.343849839453913,16.357147782799643,4739.188
B0045,00285.csv,4,0.6843279752855028,3.3716599583869122,4.165443751495042,1.9845097801200728,-0.6049628311237817,0.0014227153872084,9.257582649630315,15.304013119865168,4733.156
B0045,00287.csv,4,0.6741394908812485,3.358461612325261,4.189848639216605,1.9921664972023336,-0.620638817556179,0.0021258981792014,9.38425161776499,16.298057069520368,4670.61
B0045,00289.csv,4,0.6670070174301739,3.3733153872943236,4.165425573897933,1.9991203083414104,-0.6013875939812509,0.0045890100156517,9.144982402264807,15.088230300481198,4635.0
B0045,00291.csv,4,0.6804085117374855,3.367632771675607,4.188987638858462,1.9790832878431532,-0.6146269558442435,0.0020919769192902,9.26257479341655,15.201775291002932,4615.86
B0045,00293.csv,4,0.6617864063235485,3.363321307304569,4.189580414945199,1.9986367632788744,-0.6171094630530605,0.0023384613567834,9.40011028670591,15.820509282900383,4580.75
B0045,00297.csv,4,0.6623168733492338,3.346491714827562,4.16611714089707,1.9713723245890475,-0.6209228615247188,0.0033870767217086,9.419332811255556,15.58071439830652,4557.406
B0045,00299.csv,4,0.6679358357181778,3.3599039237162853,4.188826402459722,1.98430560045228,-0.6204303388657685,0.001529086850489,9.207828068558017,14.525034072927795,4524.032000000007
B0045,00301.csv,4,0.6488990885270688,3.349639562276425,4.189296725569063,1.9946795397137125,-0.6244948594173985,0.0068739783247632,9.478974220669317,16.256345838594637,4502.938
B0045,00303.csv,4,0.6503639129625527,3.352423027875088,4.189791506946971,1.9789936656967484,-0.6219881914832105,0.0042951494422802,9.37536325812961,15.916519503570711,4483.094
B0045,00305.csv,4,0.6572077690202801,3.3563090390508155,4.189224626327275,1.9690947658783289,-0.6249048536030644,0.0041238708361581,9.348977069227304,15.322696472607957,4448.36
B0045,00309.csv,4,0.6363517458476216,3.340602870094091,4.165757111360098,1.9951107736579323,-0.6235638134980177,0.0038883550610247,9.539830147989116,16.435471374813734,4440.531
B0045,00311.csv,4,0.6536449360948587,3.348511229053965,4.188761935596181,1.965197509539028,-0.627718646983615,0.0035221405764743,9.436879605277216,14.7528730574534,4416.547
B0045,00313.csv,4,0.6391428272150887,3.3328844784891074,4.188802708146619,1.9820270227741767,-0.6340722598435242,0.0008969412858814,9.4879310296259,16.57328291132994,4382.937
B0045,00315.csv,4,0.6482206049496236,3.3518219079975298,4.18882331762149,1.9731005832473116,-0.626972097350462,0.0023494646636072,9.300314416191522,14.528444176948046,4347.453
B0045,00317.csv,4,0.6287957471922729,3.268327350028982,4.189363830091343,1.9974420919351863,-0.7596521990041524,0.0019845153705322,10.076022301978172,15.828293567742277,3581.188
B0045,00321.csv,4,0.6380571850193401,3.3368580984170784,4.087899947377259,1.9759474231215743,-0.5857626315966499,0.0031132594070846,9.254842453288928,15.05093934814998,4746.5
B0045,00325.csv,4,0.6554825047832906,3.339305489603821,4.164689190245494,1.9944210992064384,-0.6234849422351091,0.0028084398017307,9.58411609363967,16.878888140585346,4679.156
B0045,00327.csv,4,0.6484934835397033,3.339570448565296,4.1883794105875705,1.972391693643957,-0.625755737381111,0.0011774461309377,9.566905713744635,16.752865016509336,4596.578
B0045,00329.csv,4,0.6454071687844921,3.3451677206996573,4.188367290905127,1.9932621672542288,-0.6206303941303277,0.0082371248157963,9.486246140892044,16.630725230629476,4544.641
B0045,00331.csv,4,0.6427008031845645,3.3544794166161487,4.189241965038727,1.9848873247448808,-0.6149058946531849,0.0026008145354801,9.492943245052498,15.270710849004711,4526.938
B0045,00333.csv,4,0.6352454880802477,3.3411905698302573,4.189229122156955,1.9683654551310577,-0.6208754134190153,0.0034922040304121,9.621291466671476,16.438070093673065,4487.438
B0045,00337.csv,4,0.6156760019587869,3.3372444928972818,4.106243161598799,1.9924043536128275,-0.5953707956325988,0.0052143657277276,9.480811280043975,15.659914658719188,4513.312
B0045,00341.csv,4,0.6170833682807023,3.3510332188429146,4.132596928052376,1.9776141524479487,-0.5897510821772117,0.0036321606387848,9.448949676434,15.265721279585906,4568.438
B0045,00343.csv,4,0.6434227390858672,3.3573066817086326,4.18912672162077,1.996982635601323,-0.612901822920554,0.0033758699211236,9.522656892771677,15.459947276103474,4499.656
B0045,00345.csv,4,0.6278124433742752,3.3367004271481884,4.18937088770508,1.9822999400765693,-0.6232202673264151,0.0067443266719384,9.570096566546104,16.472719613709117,4430.984
B0045,00347.csv,4,0.6290078315253372,3.3507625069372007,4.189359078886884,1.9703495135592828,-0.6137007803105949,0.0021298336691764,9.488568418373822,15.321947787344948,4411.141
B0045,00349.csv,4,0,3.3925513327274577,4.189354075246508,2.9329708174243927,-0.9901523172837655,-0.0018274013940157,8.948370017570232,11.709111497619928,1991.531
B0045,00353.csv,4,0.6266355568292261,3.3452602996349197,4.107093365455889,1.980504790064301,-0.5721341781091527,0.0039482056686982,9.378195494421618,15.469187485474004,4883.312
B0045,00357.csv,4,0.6495813516716594,3.3478192813331984,4.165486716481237,1.9754246490329652,-0.6067408181545574,0.0029679009691201,9.495184531517388,15.90915813248566,4663.907
B0045,00359.csv,4,0.6337485177966306,3.3500352436555985,4.189250217496488,1.9843068510361204,-0.6091205801279866,0.0007108600663282,9.474914433741436,16.128312311530546,4581.328
B0045,00361.csv,4,0.6298550929085645,3.3590566596536764,4.189075663187289,1.9881721268958945,-0.5996804433722752,0.0029065483868985,9.411639640493867,15.803292200329722,4553.031
B0045,00363.csv,4,0.6183063778386736,3.3495911750877263,4.189728966453982,1.9809529177782503,-0.6062605227298314,0.0080440702868591,9.476832839675836,15.46350630780127,4486.5
B0045,00365.csv,4,0.6069476168507777,3.3462597198775272,4.189240671585531,1.9697892783360584,-0.6055249640579493,0.0031363187482987,9.49822266009937,16.26952559815265,4450.625
B0048,00369.csv,4,1.6579955793677608,3.4658606296374312,4.223690952621402,2.6876065414465464,-0.9275960004271296,0.0030094754164111,7.9114909421254485,10.85194413164328,6436.141
B0048,00373.csv,4,1.5076933476098775,3.4593246298099665,4.161851896835355,2.6835427959445024,-0.95963764625613,0.0007031704374309,7.958927971485882,10.829468947828506,5650.265
B0048,00375.csv,4,1.4989223343608031,3.4552294701778714,4.175466417206107,2.6769979855651798,-0.9640819411783536,0.0001257646898655,7.708927821830712,11.053444137693344,5590.907
B0048,00377.csv,4,1.4782919502497789,3.4575807060974952,4.174693750587349,2.6934384147921957,-0.9590403279797144,0.002484352078282,7.711890755969547,10.582379295049948,5543.61
B0048,00379.csv,4,1.461856891390611,3.4576403855897397,4.174741021763634,2.6967591738883163,-0.9561581387967848,0.0017833078818055,7.733691649876036,10.227762694291696,5499.046
B0048,00381.csv,4,1.4509592706473475,3.4540569996464043,4.174511213058054,2.6855475478766424,-0.95562492940014,0.0002502113009859,7.713793706750157,10.448166696977866,5461.219
B0048,00385.csv,4,1.451746997147108,3.436367401137892,4.14121689573938,2.691750203742161,-0.9577937939731281,0.0011796550269873,7.8513931260036465,11.087645565750543,5451.281
B0048,00389.csv,4,1.444392866287476,3.4466304878843594,4.158004815622747,2.689384375743919,-0.9502347980955429,0.0020322605199551,7.905320525605018,10.331525897326843,5468.062
B0048,00391.csv,4,1.432738323965376,3.4469353939775913,4.173957792716822,2.6855540838129546,-0.95236200437101,0.0034991088461236,7.847675607740912,10.695473118282326,5411.297
B0048,00393.csv,4,1.417241201438662,3.4438356242957933,4.173757067290182,2.689152622424136,-0.9494102232020358,0.0024035681930929,7.926506175979814,10.588614300598088,5369.703
B0048,00395.csv,4,1.4057559944573452,3.4417182002819104,4.172904801080625,2.678956108681276,-0.9492095088363941,0.0016393911719587,7.937097401174621,10.7107611721746,5327.406
B0048,00397.csv,4,1.3902706269897063,3.439456123966976,4.173032965850683,2.688287422782237,-0.9438502376761829,0.0026758903873933,7.9661274485105595,10.52686289722462,5299.266
B0048,00401.csv,4,1.4196659307880326,3.4300387550398135,4.133304141515335,2.680621623320638,-0.9514090951270098,0.001095210798971,7.886742523689043,10.680714357791624,5367.172
B0048,00405.csv,4,1.4190563985232272,3.442487347026378,4.156655311996452,2.693587841641054,-0.9441558237541219,0.0020320180393504,7.810373532807223,10.479304841863389,5406.812
B0048,00407.csv,4,1.404272356704056,3.4434500367152183,4.172913024979518,2.6905447145318244,-0.943749133811343,0.0012058996227724,7.869709498966687,10.378581035006627,5353.094
B0048,00409.csv,4,1.3916140490958342,3.4369770767738053,4.172334722190024,2.6889512479861937,-0.948030574788209,0.0018081909218465,7.873285917762758,10.851484720266557,5280.031
B0048,00411.csv,4,1.3749618350294734,3.4351167375068576,4.171533861821569,2.6767423992621824,-0.9424402883201639,0.0018186296784073,7.888295790156799,10.70498211965856,5248.593
