battery_id,filename,ambient_temperature,avg_charge_voltage,max_charge_voltage,avg_charge_current,max_charge_current,avg_charge_temperature,max_charge_temperature,charge_duration
B0047,00062.csv,4,4.202742782656665,4.214642305113975,0.43490898788858456,1.4929349540993282,6.210243729854372,8.749810595907697,10808.75
B0047,00064.csv,4,4.201912739780461,4.214654888738114,0.43298798046986015,1.4932260701942035,6.182640696176797,8.66228512118762,10808.5
B0047,00066.csv,4,4.202580692565229,4.214572969040827,0.42691483753993426,1.4931244953928722,6.136272149551929,9.019728113451215,10808.781
B0047,00068.csv,4,4.203217812606892,4.214585091371196,0.4228666013470354,1.492534241760627,6.1415015288086625,9.116016163768313,10804.703
B0047,00071.csv,4,4.206994473886876,4.214660561700371,0.4184424376066384,1.4929560482485842,5.997352917884704,8.576939986227508,10804.766
B0047,00074.csv,4,4.204168206769557,4.214661334272259,0.42022405817243713,1.4931912990243612,6.143440569877446,9.125952057926662,10802.641000000003
B0047,00076.csv,4,4.204667229142807,4.21457263692493,0.4175325417433043,1.4931655490200435,6.137450498889958,8.913521508673037,10802.015
B0047,00078.csv,4,4.204367360369479,4.214786310438303,0.4144175704363852,1.4929111274416715,6.169863059975235,8.992670910674468,10808.25
B0047,00080.csv,4,4.204504370872263,4.214644221641322,0.40959448864733505,1.4947935702588684,6.186961067003751,8.976466972713451,10803.187
B0047,00083.csv,4,4.207446252928076,4.214680953713717,0.40532182824979124,1.4932912716505855,6.077535332475139,8.403683675857872,10804.329
B0047,00087.csv,4,4.206037628675572,4.214604710716007,0.43929786190494213,1.494191444296097,6.214979525051872,8.788041070938254,10802.156
B0047,00090.csv,4,4.203138999754099,4.214658771411199,0.43565859176157645,1.4934328599672748,6.254247905282491,8.996273749783748,10804.672000000006
B0047,00092.csv,4,4.203170749305455,4.21461278171805,0.4218901947759101,1.49372787952396,6.153767266905195,8.968773510126884,10806.687
B0047,00094.csv,4,4.203630851563333,4.214576206595941,0.42346608356142046,1.4952289009920054,6.281815961969939,9.068457233547,10804.187
B0047,00096.csv,4,4.203986330280333,4.214859623273995,0.4170090691373015,1.4935720170515892,6.263763451563647,9.600388701677394,10804.703
B0047,00099.csv,4,4.207435158926691,4.214633379872605,0.4095500330776799,1.4930145065478972,6.161638305944064,8.576341354197764,10805.594
B0047,00102.csv,4,4.204698328773422,4.21457958129837,0.4117439928891505,1.4932056889974332,6.232245784277484,9.684286179234707,10803.797000000006
B0047,00104.csv,4,4.204367303680974,4.214579040839543,0.40871700722048915,1.493185884957485,6.173880396365787,9.050797354590737,10806.938
B0047,00106.csv,4,4.204275467629636,4.2145673887334905,0.4036908682874204,1.4927987429110907,6.197936764800582,9.672640844666988,10805.984
B0047,00108.csv,4,4.204794193389337,4.214590125883356,0.4003799802682961,1.4934453960443153,6.177861019167903,9.672917525535627,10804.937
B0047,00111.csv,4,4.207763160123214,4.214581891414263,0.39572176787776997,1.494160174123226,6.052272625093543,8.275505407411664,10804.922
B0047,00114.csv,4,4.204663022683801,4.2145517633940734,0.3944938251009059,1.492740043550444,6.1797729359692415,9.244232741743328,10808.079
B0047,00116.csv,4,4.204118743898251,4.214703303442004,0.3938139126759178,1.4925936525840984,6.103318574823602,8.98886237250283,10808.421
B0047,00118.csv,4,4.20472704038015,4.214617223521037,0.3939139927877681,1.4932728716525796,6.162003682485233,8.764404412635383,10809.953
B0047,00120.csv,4,4.204572560055919,4.214638232108705,0.39116270637119727,1.4928102335643578,6.139935537789659,10.248920981212065,10803.234
B0047,00123.csv,4,4.20767761396186,4.214580384882155,0.3844244564720974,1.492177456697388,5.958012668187539,8.050593138909571,10806.329
B0047,00126.csv,4,4.204815660377147,4.214635203526074,0.39264191172930335,1.4929415217399675,6.1876868228180575,9.051801996945862,10804.89
B0047,00128.csv,4,4.205053049520213,4.2147703930516265,0.3862489147687038,1.4934206861450228,6.165450652648644,9.434354469842534,10807.342999999992
B0047,00130.csv,4,4.205041577039904,4.2146098534342125,0.38630552967130444,1.4927411692876775,6.181352215855617,8.999904872354442,10809.625
B0047,00132.csv,4,4.20561473310598,4.214577439418869,0.38156263680825747,1.4933994104329364,6.131611601924141,9.182460296652252,10804.875
B0047,00135.csv,4,4.209217970592571,4.214849038761572,0.33603902761480514,1.4924872541241392,5.951243456342401,8.087782069116129,10804.531
B0047,00139.csv,4,4.207338855887127,4.214660533286898,0.4108151593496313,1.4952694870421182,6.161768674885032,8.597670678653154,10810.016
B0047,00142.csv,4,4.203981854664121,4.214635838086644,0.4120912013715052,1.4935247581929223,6.300888286646537,9.23195987630668,10803.282000000008
B0047,00144.csv,4,4.203712316563817,4.214689689274064,0.4076340489564568,1.4939858978569642,6.34246249083163,9.283964087662714,10808.906
B0047,00146.csv,4,4.203623701422697,4.214550873908813,0.40324846094601485,1.4929531997324303,6.519920784198943,9.913959079053493,10809.375
B0047,00148.csv,4,4.203644585648088,4.214584176739055,0.401385119281649,1.4942202985915465,6.685385595686235,11.008944870597244,10803.938
B0047,00151.csv,4,4.207715020355373,4.214609316114728,0.3942386493471108,1.493090546000969,6.471483297343151,8.769234212566106,10802.313
B0047,00155.csv,4,4.207768529758282,4.214666761282902,0.4014493829496118,1.492669439116307,6.459661963696386,8.64547621512964,10807.516
B0047,00158.csv,4,4.204115626382852,4.214550944946678,0.4025764996873849,1.4930772391697833,6.611256213114639,9.67007840304718,10804.64
B0047,00160.csv,4,4.203607285270917,4.21458337069979,0.3977050242777862,1.4930628052046957,6.617375950755113,10.025147602426648,10807.093999999996
B0047,00162.csv,4,4.203686496982892,4.214661268684299,0.3947859467039345,1.493950771844595,6.638917985005954,11.02689513361178,10803.235
B0047,00164.csv,4,4.204300191671364,4.214632459730522,0.3911574810921054,1.494215410478124,6.620432456425521,11.272328278958131,10805.453
B0047,00167.csv,4,4.2101371527025035,4.221369508756089,0.1974650504200389,1.484617750685558,5.945219860663831,7.90509798766143,10806.078
B0047,00171.csv,4,4.207273394827042,4.214598784429671,0.4111298417467497,1.493162582616388,6.477533347727088,8.855451661928804,10806.641
B0047,00174.csv,4,4.2030107758477655,4.214587782485934,0.41224736834053066,1.4927082209317446,6.7018805629691025,10.0303131074292,10807.969
B0047,00176.csv,4,4.2030576073039265,4.214698461019103,0.40696591798537773,1.4926131817388986,6.672631498720137,10.54811102432876,10809.593999999996
B0047,00178.csv,4,4.203420431681314,4.21468398562654,0.4036938719445324,1.494649072374686,6.67664074597477,10.171183334420576,10804.109
B0047,00180.csv,4,4.203391763081669,4.214562059464413,0.3993841793905051,1.4949581001858023,6.677614025426833,11.150433415617073,10810.344
B0047,00183.csv,4,4.208013207373918,4.214567975051148,0.3927737393118241,1.4930133834721564,6.457979061768442,8.682783567615884,10808.891
B0045,00187.csv,4,4.203886571543985,4.212505544111033,0.3607589775023895,1.5140751339173384,6.398133337813654,8.785650190090244,10803.313
B0045,00190.csv,4,4.203853461446381,4.214912115100189,0.3532467906287699,1.5120238715770886,6.346660652666447,8.853129773685774,10802.077999999994
B0045,00192.csv,4,4.204144484538879,4.215772211395993,0.342066098023357,1.5127067481021716,6.18467402193531,8.776291982334724,10807.688
B0045,00194.csv,4,4.2041587157914035,4.216186982840325,0.33360972966597535,1.513315879830602,6.199398112128066,8.775346646457248,10805.687
B0045,00196.csv,4,4.204205107065187,4.216835157279528,0.32617578521136736,1.5131036691999489,6.132889757838919,8.71806347044578,10804.078
B0045,00199.csv,4,4.204292333148597,4.216709191560564,0.3190875946299155,1.5133725328641991,6.240752508687593,8.483162547096285,10804.969
B0045,00203.csv,4,4.204313058005607,4.217632030421649,0.31998977086012514,1.5130311299415478,6.354277877807074,8.580955095681853,10808.375
B0045,00206.csv,4,4.204112073296201,4.2159992807751845,0.31789382953395473,1.5134536808203187,6.463270866400196,8.560759277571414,10804.25
B0045,00208.csv,4,4.204328546969723,4.217820005542926,0.31213913452721626,1.5134086648411913,6.362041799290184,8.840378927250836,10802.406000000004
B0045,00210.csv,4,4.2042144341789855,4.217270197581081,0.3078803257234121,1.5132076812753137,6.402988789679018,8.538550899579711,10803.203
B0045,00212.csv,4,4.204420736986507,4.218979748286235,0.30305495309177405,1.5136313762663711,6.3441469127079735,8.779279490535002,10806.079
B0045,00215.csv,4,4.2045206858764,4.219637943167753,0.2987452624278736,1.5117690493719422,6.292733673663424,8.55644041954141,10803.641
B0045,00219.csv,4,4.204285856372997,4.218222306090944,0.3195841528990369,1.5127255416268222,6.367852147221763,8.64082549967087,10805.125
B0045,00222.csv,4,4.204215776991832,4.218112683702072,0.3114820140909194,1.513824002804658,6.358666739311777,8.69401193830235,10806.202999999994
B0045,00224.csv,4,4.204272305765484,4.218880565433784,0.3048904649738467,1.5127884726588108,6.3346393244099675,8.612963575905082,10807.016
B0045,00226.csv,4,4.204427659346129,4.218644074138911,0.2997543622382878,1.512154021432046,6.342789977695119,8.740714589018927,10803.453
B0045,00228.csv,4,4.204439701032193,4.218453827207942,0.295136759019155,1.512449425820173,6.32005326934741,8.751479498184123,10807.812
B0045,00231.csv,4,4.2046404516840505,4.219752283973944,0.2905710671553105,1.5122318141600355,6.187144352852324,8.582698076717909,10805.016
B0045,00234.csv,4,4.204306391610057,4.217846293094645,0.2910393118084118,1.5120767799687818,6.229111278750745,8.35284671467992,10805.781000000004
B0045,00236.csv,4,4.203208240265893,4.216994208867996,0.23575538532594859,1.5125358367349508,6.188388256154581,9.90478057840465,10802.625
B0045,00238.csv,4,4.204528273115767,4.222305913821396,0.28128024941117147,1.5118463409834424,6.164860033220079,8.58965823822967,10808.813
B0045,00240.csv,4,4.204437869181628,4.221784445246759,0.2842322972915744,1.512672575806138,6.342501812627873,8.497893580828467,10804.828
B0045,00243.csv,4,4.204749519541358,4.223074460456042,0.2794229825894778,1.5116970171941342,6.178631590788171,8.510781373767653,10808.359
B0045,00246.csv,4,4.204470178391704,4.219807321060552,0.2821526163570739,1.5121924723278537,6.253433163781065,8.285619089501685,10808.75
B0045,00248.csv,4,4.204547221816966,4.221367342382062,0.2799808454757247,1.5121206881566716,6.201558196698034,8.58138442449717,10808.5
B0045,00250.csv,4,4.204482079423188,4.219942858769266,0.2768336171385182,1.5125089467512338,6.159549767698794,8.20802499872285,10808.781
B0045,00252.csv,4,4.204536192184617,4.221635921773357,0.2748866706550851,1.5114825713151228,6.175751461019948,8.200683442025088,10804.703
B0045,00255.csv,4,4.204662237827012,4.222839437547596,0.27203559258947524,1.5123019013759156,6.150165030743579,8.359175221386465,10804.766
B0045,00258.csv,4,4.204541613463353,4.221691919736847,0.27407321439111226,1.5130275936041395,6.165637375839539,8.345282935655332,10802.641000000003
B0045,00260.csv,4,4.204611183656746,4.222629588756158,0.2728160054372372,1.513903359692743,6.151355818077522,8.481004212105633,10802.015
B0045,00262.csv,4,4.204487404696081,4.223242169713799,0.27235874014428796,1.511667112422583,6.20923971426029,8.590327675703762,10808.25
B0045,00264.csv,4,4.204633395070441,4.223836162385681,0.27129680471658135,1.5120995453382131,6.23403413207951,8.209678446181726,10803.187
B0045,00267.csv,4,4.204662331813105,4.225006681394514,0.2671372172376382,1.5125799544266123,6.213701327289025,8.182864037543233,10804.329
B0045,00271.csv,4,4.204630639019974,4.224550380615736,0.2885275278884195,1.5127894559866528,6.297173756353018,8.519154630742015,10802.156
B0045,00274.csv,4,4.204480818729711,4.22151907781768,0.282583100002863,1.5118698331723852,6.210264912614041,8.58506578211541,10804.672000000006
B0045,00276.csv,4,4.204493989058999,4.224191818643416,0.2766152863631987,1.5119090150975538,6.11948304049798,8.577478209676919,10806.687
B0045,00278.csv,4,4.2045872438019245,4.221893290121031,0.2752522845425106,1.5130627849623997,6.226190572340675,8.57550299811397,10804.187
B0045,00280.csv,4,4.204568990556822,4.223198785855621,0.2709695818851005,1.5121917589677474,6.195437074031994,8.266803356006735,10804.703
B0045,00283.csv,4,4.204771553930355,4.22647944647443,0.26927543805244625,1.5119938537956232,6.2004663293612206,8.439547704901333,10805.594
B0045,00286.csv,4,4.20462042142818,4.224910195474122,0.26807277378322947,1.5130834137964688,6.15087524658299,8.314572405527649,10803.797000000006
B0045,00288.csv,4,4.201635767569399,4.223864178521728,0.26373429921038477,1.5169690471901494,6.104025259900988,8.483875231596956,10806.938
B0045,00290.csv,4,4.204538983003419,4.223442953484142,0.2642399200240851,1.5142044578775895,6.137825478877029,8.174570086606838,10805.984
B0045,00292.csv,4,4.204586432477976,4.223236935732347,0.2627565719852679,1.5121658061112977,6.154087888499866,8.259463557167189,10804.937
B0045,00295.csv,4,4.2047535506081735,4.225164705832692,0.25940777127186476,1.5117627573390446,6.1713857085526085,8.086015304249244,10804.922
B0045,00298.csv,4,4.204569975917066,4.225631132785569,0.2610722073824406,1.5126380816367957,6.1968927525542465,8.485744245814582,10808.079
B0045,00300.csv,4,4.204598355879701,4.225902044238635,0.26084620169237854,1.51277963753756,6.116803396036895,8.482870154994146,10808.421
B0045,00302.csv,4,4.204755181602298,4.227187917644535,0.2603310362183972,1.5130614499190684,6.149496265425039,8.350384440537637,10809.953
B0045,00304.csv,4,4.204619521223266,4.223838331509187,0.25821218386733624,1.514938059756413,6.134862768661879,8.182219794553623,10803.234
B0045,00307.csv,4,4.204749611179585,4.227808887492154,0.2531685170984771,1.511261153184801,6.077735856346787,8.16257020611204,10806.329
B0045,00310.csv,4,4.204619551097425,4.225283146322072,0.2585145011783192,1.5138775131399829,6.158340320892469,8.477289042975487,10804.89
B0045,00312.csv,4,4.204622286707645,4.223224193777394,0.25711359516178994,1.512260459164947,6.149313419281584,8.473789563516673,10807.342999999992
B0045,00314.csv,4,4.204694966570788,4.228180789965983,0.2568534443310779,1.512749702532823,6.1046390900662715,8.366475451255667,10809.625
B0045,00316.csv,4,4.204733588265911,4.226473707945896,0.253640431985276,1.5117012888770998,6.104294763321776,8.517183141862848,10804.875
B0045,00319.csv,4,4.204642356391611,4.2288292167353845,0.2507574238607394,1.5122358263432325,6.124559526967275,8.025336138029575,10804.531
B0045,00323.csv,4,4.204780423264531,4.22459318481904,0.2716692587858467,1.5130785172685954,6.2421538803278835,8.494107393460704,10810.016
B0045,00326.csv,4,4.204521274424927,4.226874973344554,0.2674067699594024,1.5121718931456405,6.2075277125490045,8.598147632850294,10803.282000000008
B0045,00328.csv,4,4.204624040141312,4.22709690449861,0.2636951223583049,1.5115092206978518,6.224273050292287,8.516325844556734,10808.906
B0045,00330.csv,4,4.204759249927518,4.22524346926149,0.26114345467854316,1.5128373739353285,6.356922170308384,8.563163159903915,10809.375
B0045,00332.csv,4,4.204528831141095,4.224862450834921,0.25808465788470547,1.5121722134509057,6.484463848655845,8.43747263883106,10803.938
B0045,00335.csv,4,4.204748910512411,4.227048667602161,0.25488818242349814,1.5115391337864272,6.452529959566809,8.308212531411332,10802.313
B0045,00339.csv,4,4.193293645903991,4.22855891544696,0.24713094863841462,1.512027195542021,6.4546045672401124,8.379759166121937,10807.516
B0045,00342.csv,4,4.204733730689362,4.228609711004787,0.2603753160360104,1.5121626140027076,6.401812882065797,8.475185480584631,10804.64
B0045,00344.csv,4,4.204654344314901,4.228083348653295,0.25474285480444514,1.512367608766892,6.383232670692953,8.387529447701025,10807.093999999996
B0045,00346.csv,4,4.204635065616684,4.225000124664818,0.25456555492236554,1.5114587392052516,6.385066792128529,8.156280607841422,10803.235
B0045,00348.csv,4,4.20461381301403,4.22706559358462,0.25084316887761254,1.513211177266548,6.383830300816934,8.247529005510705,10805.453
B0045,00351.csv,4,4.205207940291554,4.234121122484596,0.1941644933426938,1.513762279074392,6.2276546861746045,8.168609789126613,10806.078
B0045,00355.csv,4,4.204747787970738,4.227592158324971,0.26292159225287876,1.5129082577089248,6.399342844908104,8.342761788340296,10806.641
B0045,00358.csv,4,4.204692561813181,4.228189179521998,0.2591949313856622,1.511482989763696,6.444080539036814,8.484541275408898,10807.969
B0045,00360.csv,4,4.204638425171183,4.227651941375762,0.25516278619240534,1.5120228611462785,6.4228191728713195,8.481879353582725,10809.593999999996
B0045,00362.csv,4,4.204835852809687,4.226519047533556,0.2519914709550653,1.512182074794873,6.388268052807578,8.398682146515796,10804.109
B0045,00364.csv,4,4.2045663854538,4.227989319848853,0.25062148065160134,1.5135514851971976,6.396850658634223,8.1583338350851,10810.344
B0045,00367.csv,4,4.2048067279463925,4.228866330058442,0.24608906276594147,1.5119299415010328,6.363836406424361,8.293256219594038,10808.891
B0048,00371.csv,4,4.180174654277348,4.200007843220914,0.5046727425024597,1.5012784290006853,6.2965209986717054,8.728337360007776,10803.313
B0048,00374.csv,4,4.176887170050262,4.200417578681298,0.5066108795633395,1.5015245179110674,6.3744679399204465,8.540203319870198,10802.077999999994
B0048,00376.csv,4,4.177101860332376,4.200725510006038,0.5034335535027539,1.501097839761187,6.219720143336932,8.447044657958907,10807.688
B0048,00378.csv,4,4.178074763121198,4.200683998663356,0.49755761943952037,1.5005215546440225,6.224278231864829,8.32832750131666,10805.687
B0048,00380.csv,4,4.179100563615868,4.200126636671804,0.49155525947788287,1.5017496474047,6.177661581511132,8.46996468679888,10804.078
B0048,00383.csv,4,4.183673771720345,4.200220495652216,0.48718924957792775,1.501124598059236,6.134459973691031,8.590071846774741,10804.969
B0048,00387.csv,4,4.183039216506805,4.200125468090945,0.488537562586205,1.5007800584228312,6.240577865434656,8.563314740253459,10808.375
B0048,00390.csv,4,4.1803423971430265,4.200049454373003,0.4864849069211365,1.5009252243323417,6.392062363167433,8.633178703415997,10804.25
B0048,00392.csv,4,4.180457867740097,4.201048794270744,0.4819146227838221,1.5013557696750486,6.3182097871026315,8.425548150324582,10802.406000000004
B0048,00394.csv,4,4.181264710301765,4.200078655310843,0.47659215605107913,1.5015820114350489,6.365623824830258,8.76041365449095,10803.203
B0048,00396.csv,4,4.181231208872227,4.201082949531764,0.47177002049485817,1.500503416212809,6.307113625263796,8.4751018704149,10806.079
B0048,00399.csv,4,4.184991042266251,4.200630237220086,0.4646037657676288,1.5002141839074756,6.194182411828719,8.207344162726946,10803.641
B0048,00403.csv,4,4.183346421138095,4.200383819690909,0.48116706533552084,1.5009341175736215,6.243053379514654,8.42555325456371,10805.125
B0048,00406.csv,4,4.1808915021200415,4.201045006217389,0.4762250750881031,1.5021049662417991,6.307691702328014,8.292515552776987,10806.202999999994
B0048,00408.csv,4,4.1812003756888085,4.2007392882034775,0.4700994553465508,1.5014228983282485,6.298423707015873,8.300375301980043,10807.016
B0048,00410.csv,4,4.181637927402214,4.201017795499867,0.46652720630568156,1.5009744015389497,6.306572886830282,8.47392662453468,10803.453
B0048,00412.csv,4,4.1822690012423935,4.201188828009748,0.4606245377108996,1.5011814166840192,6.255739704256568,8.454854094828445,10807.812
B0048,00415.csv,4,4.185789110328434,4.200048808377884,0.45241285060302755,1.5000299846647545,6.129403830084741,8.291303228635622,10805.016
B0048,00418.csv,4,4.1833728416508515,4.200370889833514,0.45243497466120736,1.5016079068442836,6.218500393172879,8.4269878331479,10805.781000000004
B0048,00420.csv,4,4.187217029055677,4.200107222291834,0.2359605067991977,1.4992122288501315,5.77666418734673,7.989236294320688,10802.625
B0048,00422.csv,4,4.183795427044911,4.200018851443315,0.44579997538886784,1.5003934235707914,6.143803873510025,8.521817713530261,10808.813
B0048,00424.csv,4,4.183866673343998,4.20097618588154,0.44134345072036263,1.499861321868101,6.248185625931543,8.320661536697981,10804.828
B0048,00427.csv,4,4.186942391642666,4.20033408141204,0.4355744024509695,1.4995529950199615,6.104261408189349,8.422137523157138,10808.359
B0048,00430.csv,4,4.18418283451379,4.200376046146947,0.43560519483592836,1.5006449366331802,6.218565239763762,8.222536087452747,10808.75
B0048,00432.csv,4,4.184044896964018,4.200241362616443,0.43498147707759294,1.5004642923155085,6.209034746463636,8.586164888224072,10808.5
B0048,00434.csv,4,4.184238611109293,4.2005800462703125,0.4290813694119025,1.5014654424563512,6.156961681908259,8.37254460882157,10808.781
B0048,00436.csv,4,4.1843662751735,4.200688709100056,0.4264422921810677,1.5017068562886784,6.155024052570902,8.528163327313631,10804.703
B0048,00439.csv,4,4.187045118172674,4.201005370584102,0.42313380631107683,1.5006157826961417,6.052446004740521,8.263966777569763,10804.766
B0048,00442.csv,4,4.184549289901253,4.201094419856362,0.4235156089643276,1.5005635940685536,6.165805632884588,8.55282541839998,10802.641000000003
B0048,00444.csv,4,4.184914131690269,4.200513567552134,0.4224033657145076,1.5005650427714403,6.1758141633684644,8.518708558564285,10802.015
B0048,00446.csv,4,4.1847534930321855,4.200374228182175,0.4181389458828469,1.500068357066219,6.2147249907413284,8.626406160549394,10808.25
B0048,00448.csv,4,4.184908004749665,4.20139713387595,0.4133040318125146,1.501975786401497,6.21387387432846,8.391138889995318,10803.187
B0048,00451.csv,4,4.186990266900632,4.200629252918732,0.41130366551393116,1.5003592991166828,6.148250886842844,8.123052801311596,10804.329
B0048,00455.csv,4,4.186620548695367,4.200313790639985,0.44107544308343943,1.5008837158936097,6.215788018866588,8.484692509335503,10802.156
B0048,00458.csv,4,4.183783912729127,4.200568073475365,0.44045691489821737,1.5008575501349877,6.233387891256791,8.659601569923575,10804.672000000006
B0048,00460.csv,4,4.1837987651954816,4.200643963069419,0.4263753262838934,1.500956941330312,6.1420270749646155,8.63440846220327,10806.687
B0048,00462.csv,4,4.183539492991638,4.200636309637938,0.4304770532442012,1.501110015022733,6.275446724240284,8.721911620928804,10804.187
B0048,00464.csv,4,4.1841724710963355,4.200742524957943,0.4239092668971874,1.5011370049149122,6.230721669165233,9.172422656290232,10804.703
B0048,00467.csv,4,4.18738312119421,4.201414614538204,0.41611640511515047,1.5006788382381469,6.169239943192279,8.317412717228784,10805.594
B0048,00470.csv,4,4.184553356527274,4.200015955660245,0.4190140969621743,1.501225304323313,6.200622472917794,9.354776246863146,10803.797000000006
B0048,00472.csv,4,4.184279140854873,4.20028074050464,0.4164631273913026,1.501611918288781,6.163420195663021,8.639368377485802,10806.938
B0048,00474.csv,4,4.183923296027327,4.201686717053206,0.4113447661621461,1.5002277039476557,6.177416890767323,9.333226059375846,10805.984
B0048,00476.csv,4,4.184440217579503,4.201290996408756,0.40926028444953416,1.5008336514550749,6.158659545632484,9.382529097941228,10804.937
B0048,00479.csv,4,4.187167654932339,4.200162208748151,0.40473233010060106,1.5021422583862378,6.106804252908498,8.056637899427066,10804.922
B0048,00482.csv,4,4.184585025795368,4.201166082758249,0.4006344452217994,1.5017952560202423,6.212888530650942,8.783599265890997,10808.079
B0048,00484.csv,4,4.184798109582326,4.200367756300223,0.40041271916523113,1.5002538729530392,6.150962094235528,8.70683352616266,10808.421
B0048,00486.csv,4,4.18482925592532,4.201197548957231,0.40237338779210546,1.4998192442837657,6.191354250383185,8.444197372719909,10809.953
B0048,00488.csv,4,4.184584872228321,4.200684521098155,0.39909877279822425,1.5023010118482285,6.157237384993867,9.7629133306995,10803.234
B0048,00491.csv,4,4.18733539619685,4.201872817490319,0.39314608080313207,1.4995744586163058,6.044221254912429,7.988003865434215,10806.329
B0048,00494.csv,4,4.184434904841503,4.200545055952073,0.4004925735332045,1.5008958448776388,6.209757516721622,8.676023784079206,10804.89
B0048,00496.csv,4,4.184613866239795,4.201347482268992,0.3927216947936954,1.5012904423285351,6.182647800536291,8.945651510322765,10807.342999999992
B0048,00498.csv,4,4.18422072586239,4.200778088439271,0.39518130372276067,1.5001047711442117,6.176741115724749,8.547320706999065,10809.625
B0048,00500.csv,4,4.18503717085805,4.201327999045072,0.3879555081395018,1.5003186262748582,6.13502982318747,8.740798161715984,10804.875
B0048,00503.csv,4,4.187916244030934,4.202171899829363,0.3361065702676684,1.4992830957343752,5.974454974933156,7.908191973037379,10804.531
B0048,00507.csv,4,4.186858696763224,4.200546191175574,0.41788233043894546,1.500259426774567,6.197455444603273,8.415553097900212,10810.016
B0048,00510.csv,4,4.183153295148747,4.200243932535057,0.42276126910383544,1.5019391747079085,6.265801264268585,8.729501380031133,10803.282000000008
B0048,00512.csv,4,4.1833297334199315,4.200218395249419,0.41619367444636807,1.4999219529922956,6.306161200693953,8.74994930137779,10808.906
B0048,00514.csv,4,4.183292699943034,4.200277836851685,0.412652734023843,1.5011856201674545,6.42349247734769,9.345269960804083,10809.375
B0048,00516.csv,4,4.182918319208979,4.200124834150652,0.4115921494228842,1.5002193993368778,6.544717021926582,10.446476242163438,10803.938
B0048,00519.csv,4,4.186905394252623,4.200847418446105,0.4049140297744944,1.4996861592221329,6.380681752178513,8.321560914091227,10802.313
B0048,00523.csv,4,4.1873144477897535,4.20084255329758,0.41144283769448353,1.499886683610836,6.392989219416148,8.350831096441011,10807.516
