soh_t1,soh_t2,soh_t3,soh_t4,soh_t5,target_soh
84.24514543304643,83.72370795579857,83.72846239939551,83.18581879907026,82.9506934374123,82.69270286667508
83.72370795579857,83.72846239939551,83.18581879907026,82.9506934374123,82.69270286667508,82.13268910650655
83.72846239939551,83.18581879907026,82.9506934374123,82.69270286667508,82.13268910650655,81.89289215111849
83.18581879907026,82.9506934374123,82.69270286667508,82.13268910650655,81.89289215111849,81.63675203549555
82.9506934374123,82.69270286667508,82.13268910650655,81.89289215111849,81.63675203549555,81.38764457766808
82.69270286667508,82.13268910650655,81.89289215111849,81.63675203549555,81.38764457766808,81.10627427605796
82.13268910650655,81.89289215111849,81.63675203549555,81.38764457766808,81.10627427605796,80.56628301882924
81.89289215111849,81.63675203549555,81.38764457766808,81.10627427605796,80.56628301882924,80.32815698744193
81.63675203549555,81.38764457766808,81.10627427605796,80.56628301882924,80.32815698744193,80.07571116958798
81.38764457766808,81.10627427605796,80.56628301882924,80.32815698744193,80.07571116958798,79.5184615700164
81.10627427605796,80.56628301882924,80.32815698744193,80.07571116958798,79.5184615700164,79.28944984121105
80.56628301882924,80.32815698744193,80.07571116958798,79.5184615700164,79.28944984121105,79.24715353687058
80.32815698744193,80.07571116958798,79.5184615700164,79.28944984121105,79.24715353687058,79.77631946247968
80.07571116958798,79.5184615700164,79.28944984121105,79.24715353687058,79.77631946247968,78.73650873900519
79.5184615700164,79.28944984121105,79.24715353687058,79.77631946247968,78.73650873900519,78.24509975468973
79.28944984121105,79.24715353687058,79.77631946247968,78.73650873900519,78.24509975468973,77.98829736685181
79.24715353687058,79.77631946247968,78.73650873900519,78.24509975468973,77.98829736685181,77.97407834092117
79.77631946247968,78.73650873900519,78.24509975468973,77.98829736685181,77.97407834092117,77.7344676795305
78.73650873900519,78.24509975468973,77.98829736685181,77.97407834092117,77.7344676795305,77.44370539945209
78.24509975468973,77.98829736685181,77.97407834092117,77.7344676795305,77.44370539945209,76.9118299471279
77.98829736685181,77.97407834092117,77.7344676795305,77.44370539945209,76.9118299471279,76.39571291255139
77.97407834092117,77.7344676795305,77.44370539945209,76.9118299471279,76.39571291255139,76.42626314878223
77.7344676795305,77.44370539945209,76.9118299471279,76.39571291255139,76.42626314878223,76.1323662642189
77.44370539945209,76.9118299471279,76.39571291255139,76.42626314878223,76.1323662642189,75.87429969244934
76.9118299471279,76.39571291255139,76.42626314878223,76.1323662642189,75.87429969244934,80.29094495653295
76.39571291255139,76.42626314878223,76.1323662642189,75.87429969244934,80.29094495653295,78.19245723372212
76.42626314878223,76.1323662642189,75.87429969244934,80.29094495653295,78.19245723372212,77.40457623883893
76.1323662642189,75.87429969244934,80.29094495653295,78.19245723372212,77.40457623883893,76.61877815934297
75.87429969244934,80.29094495653295,78.19245723372212,77.40457623883893,76.61877815934297,76.34764134244853
80.29094495653295,78.19245723372212,77.40457623883893,76.61877815934297,76.34764134244853,75.84786508568163
78.19245723372212,77.40457623883893,76.61877815934297,76.34764134244853,75.84786508568163,75.59487980071346
77.40457623883893,76.61877815934297,76.34764134244853,75.84786508568163,75.59487980071346,75.32819480340552
76.61877815934297,76.34764134244853,75.84786508568163,75.59487980071346,75.32819480340552,75.07726763335681
76.34764134244853,75.84786508568163,75.59487980071346,75.32819480340552,75.07726763335681,74.54222025200119
75.84786508568163,75.59487980071346,75.32819480340552,75.07726763335681,74.54222025200119,74.29341922806006
75.59487980071346,75.32819480340552,75.07726763335681,74.54222025200119,74.29341922806006,74.02068389880529
75.32819480340552,75.07726763335681,74.54222025200119,74.29341922806006,74.02068389880529,73.76047934515816
75.07726763335681,74.54222025200119,74.29341922806006,74.02068389880529,73.76047934515816,74.29517994152012
74.54222025200119,74.29341922806006,74.02068389880529,73.76047934515816,74.29517994152012,74.80459149068348
74.29341922806006,74.02068389880529,73.76047934515816,74.29517994152012,74.80459149068348,74.04002973464492
74.02068389880529,73.76047934515816,74.29517994152012,74.80459149068348,74.04002973464492,73.48771634233412
73.76047934515816,74.29517994152012,74.80459149068348,74.04002973464492,73.48771634233412,72.69506137422964
74.29517994152012,74.80459149068348,74.04002973464492,73.48771634233412,72.69506137422964,72.70731033617845
74.80459149068348,74.04002973464492,73.48771634233412,72.69506137422964,72.70731033617845,72.75118759533416
74.04002973464492,73.48771634233412,72.69506137422964,72.70731033617845,72.75118759533416,72.4521081880618
73.48771634233412,72.69506137422964,72.70731033617845,72.75118759533416,72.4521081880618,71.93354685740283
72.69506137422964,72.70731033617845,72.75118759533416,72.4521081880618,71.93354685740283,71.67227160784894
72.70731033617845,72.75118759533416,72.4521081880618,71.93354685740283,71.67227160784894,71.66979450419048
72.75118759533416,72.4521081880618,71.93354685740283,71.67227160784894,71.66979450419048,71.403243672388
72.4521081880618,71.93354685740283,71.67227160784894,71.66979450419048,71.403243672388,71.14601590870593
71.93354685740283,71.67227160784894,71.66979450419048,71.403243672388,71.14601590870593,70.8714516365654
71.67227160784894,71.66979450419048,71.403243672388,71.14601590870593,70.8714516365654,70.6204614397223
71.66979450419048,71.403243672388,71.14601590870593,70.8714516365654,70.6204614397223,70.62893964700964
71.403243672388,71.14601590870593,70.8714516365654,70.6204614397223,70.62893964700964,70.37991865734948
71.14601590870593,70.8714516365654,70.6204614397223,70.62893964700964,70.37991865734948,71.66960242610739
70.8714516365654,70.6204614397223,70.62893964700964,70.37991865734948,71.66960242610739,71.91275088396453
70.6204614397223,70.62893964700964,70.37991865734948,71.66960242610739,71.91275088396453,70.86773587242763
70.62893964700964,70.37991865734948,71.66960242610739,71.91275088396453,70.86773587242763,70.34908318388216
70.37991865734948,71.66960242610739,71.91275088396453,70.86773587242763,70.34908318388216,70.06018891793812
71.66960242610739,71.91275088396453,70.86773587242763,70.34908318388216,70.06018891793812,69.83504116363164
71.91275088396453,70.86773587242763,70.34908318388216,70.06018891793812,69.83504116363164,69.5642394426363
70.86773587242763,70.34908318388216,70.06018891793812,69.83504116363164,69.5642394426363,69.31143838989175
70.34908318388216,70.06018891793812,69.83504116363164,69.5642394426363,69.31143838989175,69.02183380987069
70.06018891793812,69.83504116363164,69.5642394426363,69.31143838989175,69.02183380987069,68.76182075128112
69.83504116363164,69.5642394426363,69.31143838989175,69.02183380987069,68.76182075128112,68.52564012447505
69.5642394426363,69.31143838989175,69.02183380987069,68.76182075128112,68.52564012447505,68.525427831352
69.31143838989175,69.02183380987069,68.76182075128112,68.52564012447505,68.525427831352,68.23677554340759
69.02183380987069,68.76182075128112,68.52564012447505,68.525427831352,68.23677554340759,68.7696008447881
68.76182075128112,68.52564012447505,68.525427831352,68.23677554340759,68.7696008447881,69.30557575767696
68.52564012447505,68.525427831352,68.23677554340759,68.7696008447881,69.30557575767696,68.4925001791947
68.525427831352,68.23677554340759,68.7696008447881,69.30557575767696,68.4925001791947,68.23913974630379
68.23677554340759,68.7696008447881,69.30557575767696,68.4925001791947,68.23913974630379,67.71610233129982
68.7696008447881,69.30557575767696,68.4925001791947,68.23913974630379,67.71610233129982,67.73208509189482
69.30557575767696,68.4925001791947,68.23913974630379,67.71610233129982,67.73208509189482,67.73519606596204
68.4925001791947,68.23913974630379,67.71610233129982,67.73208509189482,67.73519606596204,67.4657498751729
68.23913974630379,67.71610233129982,67.73208509189482,67.73519606596204,67.4657498751729,67.20945968985276
67.71610233129982,67.73208509189482,67.73519606596204,67.4657498751729,67.20945968985276,66.94956895347877
67.73208509189482,67.73519606596204,67.4657498751729,67.20945968985276,66.94956895347877,66.94572615103486
67.73519606596204,67.4657498751729,67.20945968985276,66.94956895347877,66.94572615103486,66.70033379880827
67.4657498751729,67.20945968985276,66.94956895347877,66.94572615103486,66.70033379880827,66.43222154587457
67.20945968985276,66.94956895347877,66.94572615103486,66.70033379880827,66.43222154587457,66.15854496138111
66.94956895347877,66.94572615103486,66.70033379880827,66.43222154587457,66.15854496138111,65.90845794222598
66.94572615103486,66.70033379880827,66.43222154587457,66.15854496138111,65.90845794222598,65.92332218320168
66.70033379880827,66.43222154587457,66.15854496138111,65.90845794222598,65.92332218320168,65.9146520051351
66.43222154587457,66.15854496138111,65.90845794222598,65.92332218320168,65.9146520051351,66.19362111221339
66.15854496138111,65.90845794222598,65.92332218320168,65.9146520051351,66.19362111221339,68.00608383277392
65.90845794222598,65.92332218320168,65.9146520051351,66.19362111221339,68.00608383277392,66.97653433973677
65.92332218320168,65.9146520051351,66.19362111221339,68.00608383277392,66.97653433973677,66.45143282560349
65.9146520051351,66.19362111221339,68.00608383277392,66.97653433973677,66.45143282560349,66.18370637499478
66.19362111221339,68.00608383277392,66.97653433973677,66.45143282560349,66.18370637499478,65.93169483766465
68.00608383277392,66.97653433973677,66.45143282560349,66.18370637499478,65.93169483766465,65.67375660662135
66.97653433973677,66.45143282560349,66.18370637499478,65.93169483766465,65.67375660662135,65.66010317221101
66.45143282560349,66.18370637499478,65.93169483766465,65.67375660662135,65.66010317221101,65.38979973472176
66.18370637499478,65.93169483766465,65.67375660662135,65.66010317221101,65.38979973472176,65.1516459320296
65.93169483766465,65.67375660662135,65.66010317221101,65.38979973472176,65.1516459320296,65.16786779519101
65.67375660662135,65.66010317221101,65.38979973472176,65.1516459320296,65.16786779519101,65.17050219327821
65.66010317221101,65.38979973472176,65.1516459320296,65.16786779519101,65.17050219327821,64.89435403247853
65.38979973472176,65.1516459320296,65.16786779519101,65.17050219327821,64.89435403247853,64.90367528459451
65.1516459320296,65.16786779519101,65.17050219327821,64.89435403247853,64.90367528459451,64.67318069221216
65.16786779519101,65.17050219327821,64.89435403247853,64.90367528459451,64.67318069221216,64.4001696309559
65.17050219327821,64.89435403247853,64.90367528459451,64.67318069221216,64.4001696309559,64.37262610689703
64.89435403247853,64.90367528459451,64.67318069221216,64.4001696309559,64.37262610689703,65.45076821153677
64.90367528459451,64.67318069221216,64.4001696309559,64.37262610689703,65.45076821153677,66.25396643214678
101.7668795502799,101.2570123015706,100.6663185672732,100.66423327703706,100.02641688123856,100.69495379965822
101.2570123015706,100.6663185672732,100.66423327703706,100.02641688123856,100.69495379965822,100.65505528134835
100.6663185672732,100.66423327703706,100.02641688123856,100.69495379965822,100.65505528134835,98.439491313642
100.66423327703706,100.02641688123856,100.69495379965822,100.65505528134835,98.439491313642,98.40830882167124
100.02641688123856,100.69495379965822,100.65505528134835,98.439491313642,98.40830882167124,97.86153958780268
100.69495379965822,100.65505528134835,98.439491313642,98.40830882167124,97.86153958780268,97.27995757064676
100.65505528134835,98.439491313642,98.40830882167124,97.86153958780268,97.27995757064676,96.73752522420564
98.439491313642,98.40830882167124,97.86153958780268,97.27995757064676,96.73752522420564,96.16399769684014
98.40830882167124,97.86153958780268,97.27995757064676,96.73752522420564,96.16399769684014,95.59449654742434
97.86153958780268,97.27995757064676,96.73752522420564,96.16399769684014,95.59449654742434,95.05333570989652
97.27995757064676,96.73752522420564,96.16399769684014,95.59449654742434,95.05333570989652,94.45994974030728
96.73752522420564,96.16399769684014,95.59449654742434,95.05333570989652,94.45994974030728,93.91391861244244
96.16399769684014,95.59449654742434,95.05333570989652,94.45994974030728,93.91391861244244,93.37848580760104
95.59449654742434,95.05333570989652,94.45994974030728,93.91391861244244,93.37848580760104,93.37946287226885
95.05333570989652,94.45994974030728,93.91391861244244,93.37848580760104,93.37946287226885,98.98132741254088
94.45994974030728,93.91391861244244,93.37848580760104,93.37946287226885,98.98132741254088,97.87749540442012
93.91391861244244,93.37848580760104,93.37946287226885,98.98132741254088,97.87749540442012,97.29075085393777
93.37848580760104,93.37946287226885,98.98132741254088,97.87749540442012,97.29075085393777,96.21230560840046
93.37946287226885,98.98132741254088,97.87749540442012,97.29075085393777,96.21230560840046,97.2990566571082
98.98132741254088,97.87749540442012,97.29075085393777,96.21230560840046,97.2990566571082,95.07039652765395
97.87749540442012,97.29075085393777,96.21230560840046,97.2990566571082,95.07039652765395,93.93371068400424
97.29075085393777,96.21230560840046,97.2990566571082,95.07039652765395,93.93371068400424,93.41530664132108
96.21230560840046,97.2990566571082,95.07039652765395,93.93371068400424,93.41530664132108,92.801220350415
97.2990566571082,95.07039652765395,93.93371068400424,93.41530664132108,92.801220350415,92.25998980927888
95.07039652765395,93.93371068400424,93.41530664132108,92.801220350415,92.25998980927888,92.86144454426584
93.93371068400424,93.41530664132108,92.801220350415,92.25998980927888,92.86144454426584,96.23880444545318
93.41530664132108,92.801220350415,92.25998980927888,92.86144454426584,96.23880444545318,94.11158763046276
92.801220350415,92.25998980927888,92.86144454426584,96.23880444545318,94.11158763046276,92.76383439427936
92.25998980927888,92.86144454426584,96.23880444545318,94.11158763046276,92.76383439427936,91.9625445859094
92.86144454426584,96.23880444545318,94.11158763046276,92.76383439427936,91.9625445859094,90.92698036997214
96.23880444545318,94.11158763046276,92.76383439427936,91.9625445859094,90.92698036997214,90.67385029783529
94.11158763046276,92.76383439427936,91.9625445859094,90.92698036997214,90.67385029783529,89.85509225152718
92.76383439427936,91.9625445859094,90.92698036997214,90.67385029783529,89.85509225152718,89.05023147060238
91.9625445859094,90.92698036997214,90.67385029783529,89.85509225152718,89.05023147060238,88.55065211341164
90.92698036997214,90.67385029783529,89.85509225152718,89.05023147060238,88.55065211341164,88.02356224085473
90.67385029783529,89.85509225152718,89.05023147060238,88.55065211341164,88.02356224085473,87.51456894003294
89.85509225152718,89.05023147060238,88.55065211341164,88.02356224085473,87.51456894003294,86.97462518866288
89.05023147060238,88.55065211341164,88.02356224085473,87.51456894003294,86.97462518866288,87.73383276818602
88.55065211341164,88.02356224085473,87.51456894003294,86.97462518866288,87.73383276818602,88.29695470921088
88.02356224085473,87.51456894003294,86.97462518866288,87.73383276818602,88.29695470921088,86.68943709812419
87.51456894003294,86.97462518866288,87.73383276818602,88.29695470921088,86.68943709812419,85.6662956020367
86.97462518866288,87.73383276818602,88.29695470921088,86.68943709812419,85.6662956020367,85.12038906836733
87.73383276818602,88.29695470921088,86.68943709812419,85.6662956020367,85.12038906836733,91.1859730890915
88.29695470921088,86.68943709812419,85.6662956020367,85.12038906836733,91.1859730890915,90.40642025157354
86.68943709812419,85.6662956020367,85.12038906836733,91.1859730890915,90.40642025157354,88.78805472517142
85.6662956020367,85.12038906836733,91.1859730890915,90.40642025157354,88.78805472517142,87.237049209184
85.12038906836733,91.1859730890915,90.40642025157354,88.78805472517142,87.237049209184,86.46035170661865
91.1859730890915,90.40642025157354,88.78805472517142,87.237049209184,86.46035170661865,85.40543276276622
90.40642025157354,88.78805472517142,87.237049209184,86.46035170661865,85.40543276276622,84.87977118730883
88.78805472517142,87.237049209184,86.46035170661865,85.40543276276622,84.87977118730883,84.10317262014732
87.237049209184,86.46035170661865,85.40543276276622,84.87977118730883,84.10317262014732,83.57384161147543
86.46035170661865,85.40543276276622,84.87977118730883,84.10317262014732,83.57384161147543,83.03795693523827
85.40543276276622,84.87977118730883,84.10317262014732,83.57384161147543,83.03795693523827,82.55605075190346
84.87977118730883,84.10317262014732,83.57384161147543,83.03795693523827,82.55605075190346,82.00674628095464
84.10317262014732,83.57384161147543,83.03795693523827,82.55605075190346,82.00674628095464,81.4599970808272
83.57384161147543,83.03795693523827,82.55605075190346,82.00674628095464,81.4599970808272,80.44248151480832
83.03795693523827,82.55605075190346,82.00674628095464,81.4599970808272,80.44248151480832,80.17622449484624
82.55605075190346,82.00674628095464,81.4599970808272,80.44248151480832,80.17622449484624,79.94856072013991
82.00674628095464,81.4599970808272,80.44248151480832,80.17622449484624,79.94856072013991,79.38136561787802
81.4599970808272,80.44248151480832,80.17622449484624,79.94856072013991,79.38136561787802,79.14859872343084
80.44248151480832,80.17622449484624,79.94856072013991,79.38136561787802,79.14859872343084,78.35688183567815
80.17622449484624,79.94856072013991,79.38136561787802,79.14859872343084,78.35688183567815,78.06723069856942
79.94856072013991,79.38136561787802,79.14859872343084,78.35688183567815,78.06723069856942,77.55855946395211
79.38136561787802,79.14859872343084,78.35688183567815,78.06723069856942,77.55855946395211,77.03370803147585
79.14859872343084,78.35688183567815,78.06723069856942,77.55855946395211,77.03370803147585,76.26569372312217
78.35688183567815,78.06723069856942,77.55855946395211,77.03370803147585,76.26569372312217,76.50785159033714
78.06723069856942,77.55855946395211,77.03370803147585,76.26569372312217,76.50785159033714,76.23283417237045
77.55855946395211,77.03370803147585,76.26569372312217,76.50785159033714,76.23283417237045,75.72746493327715
77.03370803147585,76.26569372312217,76.50785159033714,76.23283417237045,75.72746493327715,75.4695752301041
76.26569372312217,76.50785159033714,76.23283417237045,75.72746493327715,75.4695752301041,75.19987166525351
76.50785159033714,76.23283417237045,75.72746493327715,75.4695752301041,75.19987166525351,74.67600959020095
76.23283417237045,75.72746493327715,75.4695752301041,75.19987166525351,74.67600959020095,74.3816151224871
75.72746493327715,75.4695752301041,75.19987166525351,74.67600959020095,74.3816151224871,76.51438107200852
75.4695752301041,75.19987166525351,74.67600959020095,74.3816151224871,76.51438107200852,75.20380044180057
75.19987166525351,74.67600959020095,74.3816151224871,76.51438107200852,75.20380044180057,74.43796804365446
74.67600959020095,74.3816151224871,76.51438107200852,75.20380044180057,74.43796804365446,73.91389642773318
74.3816151224871,76.51438107200852,75.20380044180057,74.43796804365446,73.91389642773318,73.9229991107842
76.51438107200852,75.20380044180057,74.43796804365446,73.91389642773318,73.9229991107842,73.66074224499864
75.20380044180057,74.43796804365446,73.91389642773318,73.9229991107842,73.66074224499864,73.37582467533949
74.43796804365446,73.91389642773318,73.9229991107842,73.66074224499864,73.37582467533949,72.58146328760668
73.91389642773318,73.9229991107842,73.66074224499864,73.37582467533949,72.58146328760668,72.59618860483587
73.9229991107842,73.66074224499864,73.37582467533949,72.58146328760668,72.59618860483587,72.35742347388872
73.66074224499864,73.37582467533949,72.58146328760668,72.59618860483587,72.35742347388872,72.34269052829943
73.37582467533949,72.58146328760668,72.59618860483587,72.35742347388872,72.34269052829943,72.08370965142339
72.58146328760668,72.59618860483587,72.35742347388872,72.34269052829943,72.08370965142339,79.67933296550063
72.59618860483587,72.35742347388872,72.34269052829943,72.08370965142339,79.67933296550063,77.31951188457819
72.35742347388872,72.34269052829943,72.08370965142339,79.67933296550063,77.31951188457819,75.73527958783049
72.34269052829943,72.08370965142339,79.67933296550063,77.31951188457819,75.73527958783049,74.94893041667702
72.08370965142339,79.67933296550063,77.31951188457819,75.73527958783049,74.94893041667702,74.15555372705246
79.67933296550063,77.31951188457819,75.73527958783049,74.94893041667702,74.15555372705246,73.6483241273414
77.31951188457819,75.73527958783049,74.94893041667702,74.15555372705246,73.6483241273414,73.13802198049653
75.73527958783049,74.94893041667702,74.15555372705246,73.6483241273414,73.13802198049653,72.59182340531257
74.94893041667702,74.15555372705246,73.6483241273414,73.13802198049653,72.59182340531257,72.34335322015197
74.15555372705246,73.6483241273414,73.13802198049653,72.59182340531257,72.34335322015197,72.06901997138895
73.6483241273414,73.13802198049653,72.59182340531257,72.34335322015197,72.06901997138895,71.5605372480387
73.13802198049653,72.59182340531257,72.34335322015197,72.06901997138895,71.5605372480387,71.30123589762857
72.59182340531257,72.34335322015197,72.06901997138895,71.5605372480387,71.30123589762857,71.02438249830975
72.34335322015197,72.06901997138895,71.5605372480387,71.30123589762857,71.02438249830975,71.03503115177503
72.06901997138895,71.5605372480387,71.30123589762857,71.02438249830975,71.03503115177503,72.61279021654194
71.5605372480387,71.30123589762857,71.02438249830975,71.03503115177503,72.61279021654194,71.57788163862855
71.30123589762857,71.02438249830975,71.03503115177503,72.61279021654194,71.57788163862855,70.75078755794715
71.02438249830975,71.03503115177503,72.61279021654194,71.57788163862855,70.75078755794715,70.48655753258726
71.03503115177503,72.61279021654194,71.57788163862855,70.75078755794715,70.48655753258726,70.24586590646545
72.61279021654194,71.57788163862855,70.75078755794715,70.48655753258726,70.24586590646545,69.75821482857815
71.57788163862855,70.75078755794715,70.48655753258726,70.24586590646545,69.75821482857815,69.72671916307038
70.75078755794715,70.48655753258726,70.24586590646545,69.75821482857815,69.72671916307038,69.46585589656323
70.48655753258726,70.24586590646545,69.75821482857815,69.72671916307038,69.46585589656323,69.19189736163904
70.24586590646545,69.75821482857815,69.72671916307038,69.46585589656323,69.19189736163904,68.68407119097562
69.75821482857815,69.72671916307038,69.46585589656323,69.19189736163904,68.68407119097562,68.93029945931838
69.72671916307038,69.46585589656323,69.19189736163904,68.68407119097562,68.93029945931838,68.68800149554288
69.46585589656323,69.19189736163904,68.68407119097562,68.93029945931838,68.68800149554288,68.41290291971356
69.19189736163904,68.68407119097562,68.93029945931838,68.68800149554288,68.41290291971356,68.16512018658753
68.68407119097562,68.93029945931838,68.68800149554288,68.41290291971356,68.16512018658753,67.90483070086299
68.93029945931838,68.68800149554288,68.41290291971356,68.16512018658753,67.90483070086299,67.66345454997655
68.68800149554288,68.41290291971356,68.16512018658753,67.90483070086299,67.66345454997655,69.20802869118744
68.41290291971356,68.16512018658753,67.90483070086299,67.66345454997655,69.20802869118744,70.25733895325736
68.16512018658753,67.90483070086299,67.66345454997655,69.20802869118744,70.25733895325736,68.93595113136764
67.90483070086299,67.66345454997655,69.20802869118744,70.25733895325736,68.93595113136764,68.41328891599532
67.66345454997655,69.20802869118744,70.25733895325736,68.93595113136764,68.41328891599532,67.86575648309008
69.20802869118744,70.25733895325736,68.93595113136764,68.41328891599532,67.86575648309008,67.62467319400798
70.25733895325736,68.93595113136764,68.41328891599532,67.86575648309008,67.62467319400798,67.37049575830618
68.93595113136764,68.41328891599532,67.86575648309008,67.62467319400798,67.37049575830618,66.85037565421159
68.41328891599532,67.86575648309008,67.62467319400798,67.37049575830618,66.85037565421159,66.56176483359263
67.86575648309008,67.62467319400798,67.37049575830618,66.85037565421159,66.56176483359263,66.29651890863822
67.62467319400798,67.37049575830618,66.85037565421159,66.56176483359263,66.29651890863822,66.07893719337645
67.37049575830618,66.85037565421159,66.56176483359263,66.29651890863822,66.07893719337645,66.06125370330544
66.85037565421159,66.56176483359263,66.29651890863822,66.07893719337645,66.06125370330544,65.78242650931341
