battery_id,filename,ambient_temperature,Re,Rct,avg_battery_impedance,max_battery_impedance,avg_rectified_impedance,max_rectified_impedance
B0045,00254.csv,24,0.07524063848548625,0.236067929047247,0.2815019723532209,0.5190630987894451,0.11640167875576495,0.1934814564121825
B0045,00256.csv,24,0.06950301630038469,0.22673458416063663,0.2730198502088468,0.4583093396553049,0.11464511401496558,0.1814099004385237
B0045,00266.csv,24,0.07557825218769972,0.2381588363945259,0.2858969286028005,0.5958317686431861,0.11707646339604776,0.19517204847823327
B0045,00268.csv,24,0.0694793009922898,0.22331633781203572,0.27419989614021983,0.46087613635422886,0.1146945099702079,0.18292826164153217
B0045,00270.csv,24,0.07514815569756747,0.23805857497858054,0.27828721184419286,0.5090104637337629,0.11390838736964728,0.1926523926045483
B0045,00272.csv,24,0.06953400672173231,0.22353689737938615,0.2719760165277261,0.45853624228222095,0.11340076086221092,0.18088313129947559
B0045,00282.csv,24,0.07784268933035374,0.25487499179135786,0.2895641016807388,0.6204877603430364,0.11944564726961336,0.2062053581909829
B0045,00284.csv,24,0.07028850528402687,0.22476954143458322,0.27449877630044506,0.45998168766101616,0.11495031566356194,0.1821632067684671
B0045,00294.csv,24,0.07665661819286428,0.2524318071765449,0.2871362313677482,0.6040393367034573,0.11837419808170142,0.19977724509741002
B0045,00296.csv,24,0.07265624639199955,0.21751930365478941,0.2778096099544336,0.4695288031367168,0.11589845645035576,0.18415764321940423
B0045,00306.csv,24,0.07666311141532818,0.268866501378989,0.29404844769898014,0.7046741443133647,0.1200440069395978,0.2053292510598265
B0045,00308.csv,24,0.07168773446374989,0.24943260069581252,0.28232612984653543,0.47562372536412556,0.11910770029215616,0.18955282803413548
B0045,00318.csv,24,0.07651043534404252,0.2518232270228343,0.28674423264034826,0.5955915397535247,0.11811748582318277,0.19967931702787134
B0045,00320.csv,24,0.0716378959549494,0.24356737218825464,0.2820333083109565,0.4911312434197169,0.1176797905439778,0.18914357782182475
B0045,00322.csv,24,0.07903440492836379,0.2539874762415775,0.29518590660756727,0.755510589657838,0.11894144251313556,0.20673593686352326
B0045,00324.csv,24,0.07309229911598115,0.24055566004243167,0.28170279387286423,0.5081540374021675,0.11681688121592884,0.18997683853335373
B0045,00334.csv,24,0.07819962577575235,0.26027617128815606,0.2911381075805371,0.6496208110870406,0.11965666597917543,0.2050140658375359
B0045,00336.csv,24,0.07196197013376011,0.23710627029581982,0.2774566785954016,0.46852141814543646,0.1159948259683836,0.18285062183109776
B0045,00338.csv,24,0.07678814571035394,0.2441680163515987,0.28607750452531006,0.6127936809063761,0.1165540492388257,0.19985270894515256
B0045,00340.csv,24,0.07339044256832125,0.2523682559402184,0.28311477699563814,0.4967378896992675,0.11833581176588429,0.19280804068489366
B0045,00350.csv,24,0.07710168771896372,0.23380874578902575,0.27860219459954205,0.4750936576009763,0.11617923412457729,0.19199026563391985
B0045,00352.csv,24,0.07391032139929392,0.2501676896592772,0.28431078152337547,0.4858442625303358,0.11976536023530675,0.19509199952080164
B0045,00354.csv,24,0.07644354445879684,0.256447267226129,0.28577664754487403,0.6169180616696861,0.1159805334530602,0.1981049280734774
B0045,00356.csv,24,0.07303308844921155,0.23387459182998502,0.2773080781211154,0.46855129681181007,0.11589459181106736,0.18631337347708934
B0045,00366.csv,24,0.07792709011808394,0.2528231787923866,0.28786869231546525,0.6069176277306233,0.1182353977437132,0.20033963610174066
B0045,00368.csv,24,0.07391035231000713,0.23877946759746088,0.28291077101323064,0.4858298136091641,0.11843944061910644,0.190583338038817
B0048,00370.csv,24,0.07799077882418357,0.23974893898915942,0.2249427498499776,0.40117176770908775,0.10540618417986462,0.19872609478127695
B0048,00372.csv,24,0.07486242670723003,0.21184412901313732,0.22667915481950018,0.37517517906115694,0.1082338822059624,0.17503718376276448
B0048,00382.csv,24,0.07857734995287656,0.229261520633249,0.22742700542526498,0.40600964735414485,0.10669908162093392,0.19979409790568797
B0048,00384.csv,24,0.07489643913902913,0.19798822090855814,0.22841349992079418,0.37207819805144604,0.10829516315935787,0.16956443359896672
B0048,00386.csv,24,0.07921442518696754,0.22345095607046195,0.2270982855220652,0.4041181514750882,0.10669457578384563,0.20068190718347206
B0048,00388.csv,24,0.0757692694613932,0.2089565660584671,0.2295050104006133,0.37430061695317635,0.11023097337864939,0.17909974867196102
B0048,00398.csv,24,0.08000205531297787,0.23229414101827145,0.2323486519903559,0.40676115979617233,0.11019191802664093,0.20283305138517393
B0048,00400.csv,24,0.0753322025051574,0.19519769256846722,0.231300837800008,0.36764868185412747,0.11019214515586175,0.16930912050138425
B0048,00402.csv,24,0.0818843773490264,0.23100483852381862,0.23368096924771012,0.41756982160893874,0.110198433952179,0.20959732296767938
B0048,00404.csv,24,0.07641471458894618,0.19470711834781718,0.2301556852714842,0.3753318135887529,0.10961836406103502,0.17224648758461464
B0048,00414.csv,24,0.08219047870872118,0.24072826115845622,0.23671491335473313,0.4149149701732806,0.11286784949356142,0.21023546230376375
B0048,00416.csv,24,0.07694896787681794,0.2163753560854461,0.2342486195755844,0.3818396311622538,0.1137842528727138,0.1772511503540791
B0048,00426.csv,24,0.0821552417870071,0.22728873932665633,0.2331956236190562,0.39983178218030435,0.11303560069920437,0.19756859604296473
B0048,00428.csv,24,0.08120105386377145,0.21123784616824648,0.23914943472333142,0.3904992590793375,0.11713815492108386,0.18787504413171985
B0048,00438.csv,24,0.08137007548326783,0.2462524937882742,0.23651356265472892,0.40443860926414743,0.11481419081702973,0.20306462753881244
B0048,00440.csv,24,0.07886956638985701,0.21370829074200262,0.2379707328735412,0.3840438742793061,0.11610683389742199,0.18040057359964745
B0048,00450.csv,24,0.08225194664630603,0.24297878659653382,0.23955266467360814,0.41074158192933197,0.11581311158573097,0.20802596063444942
B0048,00452.csv,24,0.0799826707857191,0.2047737934078979,0.23859297211336786,0.3821583437061017,0.11684610680053635,0.18368666513535326
B0048,00454.csv,24,0.08086061563466027,0.23879470834549774,0.23240473833927736,0.4057622738881177,0.11159571557517009,0.200596915779722
B0048,00456.csv,24,0.07883278236642736,0.2102307097728051,0.23546577547850753,0.3828006053326946,0.11444414982229865,0.18180949971883226
B0048,00466.csv,24,0.08359248201820703,0.25467582471630545,0.24091064785474214,0.41396638244346495,0.11731831731278206,0.2152413023497648
B0048,00468.csv,24,0.07860661634486579,0.21549822256470672,0.23745839106163893,0.3891570694625795,0.11584095467963547,0.18161095207044634
B0048,00478.csv,24,0.08258300471033096,0.25261163528965497,0.24272518153298014,0.4180472959310799,0.11744757981115192,0.21345395389881494
B0048,00480.csv,24,0.07927683932526819,0.21954347872890417,0.2406599912708671,0.3902123732870074,0.11830826594636762,0.18499130133125435
B0048,00490.csv,24,0.08496523801764762,0.253135050345307,0.2474795413217948,0.42504729344801206,0.11999934786513719,0.21758736575977078
B0048,00492.csv,24,0.08063966510575257,0.23649095641164178,0.24412966767061675,0.39703002189986886,0.12103035070338364,0.19347401458502367
B0048,00502.csv,24,0.08366506517993519,0.2432589808852623,0.24410786577458218,0.41205382539769514,0.11899834164036587,0.21077236632624832
B0048,00504.csv,24,0.07906270763202047,0.23396617204350514,0.24329079790115218,0.3933987597161706,0.12065465408656632,0.19142436885953118
B0048,00506.csv,24,0.0841713933195508,0.25411938105230836,0.24402494546826867,0.4248498339056517,0.11740013117847056,0.21697716028486305
B0048,00508.csv,24,0.08036912158201043,0.2302661311627608,0.24078650994256545,0.3946088858624264,0.11860750836800611,0.19182843481010015
B0048,00518.csv,24,0.08362968998221829,0.2504185633386431,0.2417216232182435,0.41345922451040545,0.11720926680263488,0.20662034434553964
B0048,00520.csv,24,0.07877728810882173,0.23721692866806598,0.24263266895671795,0.39008565017825914,0.11986167461334492,0.19044359641854958
B0048,00522.csv,24,0.08376647422247421,0.24765628855715335,0.23996752179259753,0.40853070573088873,0.11736013786209107,0.20997248711547867
B0048,00524.csv,24,0.07991775295486524,0.2320164334146056,0.2414042988638527,0.3929964420632619,0.1188307023185108,0.1890990326918595
B0048,00534.csv,24,0.08287926735182807,0.22083120089240874,0.2429145517693219,0.3945687324486221,0.11978409998288155,0.19019115162195266
B0048,00536.csv,24,0.08165257707052542,0.23312870269555291,0.24498203067614654,0.39939633829877025,0.12148820720855046,0.19352251476525928
B0048,00538.csv,24,0.08140827254834927,0.24225861339361615,0.23574732894945763,0.4081658464982068,0.11390637101665159,0.2009439098659333
B0048,00540.csv,24,0.08005082460847865,0.2193824296361437,0.23861500066498817,0.3884550093761935,0.1166744731811486,0.18383635675955518
B0048,00550.csv,24,0.08236120368960732,0.25452655594987594,0.2391900561534166,0.40726914940652664,0.1166061426935676,0.20490848463034966
B0048,00552.csv,24,0.08052683359122734,0.2257253229535857,0.24108080606741708,0.3911889026210399,0.11864004677159978,0.18653301504209394
B0046,00554.csv,24,0.09194533928221202,0.1870717035021495,0.26483119441888636,0.940287232327179,0.1129230689000402,0.2138727737210044
B0046,00556.csv,24,0.07717590294099802,0.1826685711923537,0.2267438897340078,0.38558537190983316,0.10700769628120008,0.16187042349652547
B0046,00566.csv,24,0.0819659578807842,0.24492509528564738,0.24134359032575362,0.4854455248751883,0.11122234440513516,0.19929480218858006
B0046,00568.csv,24,0.07623453681593678,0.18984193318017523,0.22934682202305443,0.3872157268051093,0.10887062768023152,0.16387842719855533
B0046,00570.csv,24,0.08237854639974329,0.22852812374188913,0.2440714247683807,0.5663476277792249,0.11028972723748993,0.19993811863259006
B0046,00572.csv,24,0.07559209116896934,0.1883024240199668,0.2279051058378284,0.38584201636723714,0.1079181767598353,0.16169642535606665
B0046,00582.csv,24,0.08120588668960783,0.232715267361228,0.23790792832263877,0.4290038191351788,0.11090752713630181,0.1920230428566392
B0046,00584.csv,24,0.07720407425594146,0.19135753981975645,0.23131721093373744,0.39376324396268675,0.11025655166466578,0.16381392597420952
B0046,00586.csv,24,0.08332069317920897,0.22823249519383526,0.2517710347813736,0.7453334679270504,0.10972540359022372,0.2070779432593393
B0046,00588.csv,24,0.07563786694471847,0.19401600783008754,0.22994104433403936,0.39122060950495885,0.10929064577278563,0.1638538311870465
B0046,00598.csv,24,0.08118306151794047,0.2405344663006172,0.23860105800165524,0.4321746515910061,0.1111213006946103,0.1925555680789473
B0046,00600.csv,24,0.0777141187377075,0.18681976287298563,0.23176055300592732,0.3939660126135797,0.11067083733884053,0.16269342835491252
B0046,00610.csv,24,0.08215965572666578,0.25082064818174565,0.2430756007659728,0.43766274462938287,0.11398637473559077,0.20037841297655234
B0046,00612.csv,24,0.07821782500237034,0.1955292803071596,0.23389466028750683,0.3975405897159706,0.11217029648486175,0.16760692390576865
B0046,00622.csv,24,0.08323720831832554,0.2278577083294977,0.24035320685378436,0.42552658379086356,0.11406634708560344,0.19142408526586946
B0046,00624.csv,24,0.07950370067323087,0.1974406290161072,0.23705203980684017,0.39937244329079363,0.11479586038574052,0.17413529877887246
B0046,00634.csv,24,0.08242979163947259,0.23860007679080417,0.24207664752203814,0.42941596962968404,0.11430012905541413,0.1906007370094594
B0046,00636.csv,24,0.07859461504461127,0.2110064519147993,0.2389582343173833,0.4040641490997479,0.11614353559670298,0.17444136471830546
B0046,00638.csv,24,0.08528482420265604,0.23034769239747743,0.24617990571736895,0.4978897982378189,0.11396561929774321,0.20200242734335405
B0046,00640.csv,24,0.07824380553520457,0.19301061741153844,0.23346522682851903,0.3967557644993583,0.1118772459960226,0.1656024435144166
B0046,00650.csv,24,0.08302083043754498,0.23756384005994757,0.24319637913978845,0.43388220273761313,0.11450860825536238,0.1941952881317999
B0046,00652.csv,24,0.07940067402995159,0.21026493460698087,0.23921090492861175,0.4046307336790675,0.11622211656379304,0.17469132378935215
B0046,00662.csv,24,0.08343387022755688,0.23400963467595975,0.244527934442374,0.4334260104621167,0.11542181552761772,0.19135685582563974
B0046,00664.csv,24,0.0810178807183025,0.2127454883661688,0.24143363548165678,0.40572375500089713,0.11793556004296879,0.1765457158907584
B0046,00674.csv,24,0.0844622633914447,0.23211008760762697,0.24761890728299954,0.43705862857129174,0.11726980379461069,0.19650404708097785
B0046,00676.csv,24,0.08196042284417204,0.2058766296813479,0.24331821561056663,0.414461456858744,0.11826405351305194,0.177036362699192
B0046,00686.csv,24,0.0856412032472594,0.2350786561579918,0.24929507929368078,0.43452051452453244,0.11956691577523344,0.20070965189097026
B0046,00688.csv,24,0.08132531269171153,0.2127157604775671,0.2447074355898883,0.4095918567795131,0.1198670571601063,0.18169095479199643
B0046,00690.csv,24,0.08534495362991043,0.23020257285736626,0.2467018533616524,0.4852341176064166,0.11478080878527709,0.20331927086442336
B0046,00692.csv,24,0.08089351441764228,0.19666741100844673,0.23768254071927752,0.4052829992627062,0.11509197796039991,0.17489384854979537
B0046,00702.csv,24,0.0843307889050809,0.23440316330817096,0.2456199669834155,0.43910722642720956,0.11586872718687666,0.19289780132133097
B0046,00704.csv,24,0.08234957242368904,0.20929540146223666,0.24455187724142483,0.4163217240025621,0.11869831514257048,0.17978313800328685
B0046,00706.csv,24,0.08628731710880985,0.23860245270482514,0.24994792333685947,0.48894073118284564,0.11706514324432413,0.20367252479841388
B0046,00708.csv,24,0.08085166351121224,0.20738228651723412,0.23968735865628052,0.41038344131148796,0.11603100898169899,0.17298354930468268
B0046,00718.csv,24,0.08347666367871394,0.22241946440627763,0.24625708951076752,0.4256816095612788,0.11862753103895564,0.18874099453660043
B0046,00720.csv,24,0.08249533483883906,0.2177659128869859,0.24468277562201823,0.41619239256422363,0.11879802006255087,0.18184183087067016
B0046,00722.csv,24,0.0860735486643324,0.22710713634903815,0.24833008977032436,0.5022191736169618,0.11543783744198272,0.20126525892625552
B0046,00724.csv,24,0.08253202322057318,0.1909788575414279,0.23758658421924442,0.4022406977157542,0.11509115961337475,0.17108311037497403
B0046,00734.csv,24,0.0855762876679171,0.23631754613871103,0.24943129271410439,0.4598318315080629,0.11761745433514133,0.20103065230623215
B0046,00736.csv,24,0.08083179905043456,0.21146271210164572,0.24016397371719647,0.4072553658647936,0.1168131939255148,0.177098325655839
B0043,00738.csv,24,0.0695338223583365,0.11270565686795861,0.22948109883331713,0.357590835728548,0.08760538211915168,0.11908400899509063
B0043,00748.csv,24,0.06397229891106027,0.1085598128584668,0.22154608200172002,0.35591540040199243,0.08104055919012289,0.10209591343881144
B0043,00750.csv,24,0.06047438402137438,0.10460205007342203,0.22156623104971518,0.3538496194157906,0.08094502572355025,0.10050643220389054
B0043,00760.csv,24,0.059814931127301754,0.10077831941231151,0.21697265960757317,0.3527626279378611,0.07717698838495593,0.09703656583476379
B0043,00762.csv,24,0.06080278322959827,0.10346301364637374,0.22292428636154024,0.3538122354295876,0.08214674830216308,0.1001246214878322
B0043,00772.csv,24,0.0609403216648771,0.10003120292465033,0.21764920601583895,0.35322153411376117,0.07798063979647647,0.09756672545246695
B0043,00774.csv,24,0.0627657269457884,0.10569902497986362,0.22406944951878718,0.35467569112308406,0.08333841933987375,0.10457747695773535
B0043,00784.csv,24,0.060028199443392535,0.1029964391005226,0.21675160162786689,0.3518120891641709,0.07721806290713275,0.097383309145349
B0043,00786.csv,24,0.05946405522319262,0.10318260288317935,0.22103695396196557,0.3515623503302764,0.08090081028851949,0.09969491747172032
B0043,00788.csv,24,0.05992507748021127,0.09963743520230726,0.2157287862065572,0.35018194537128416,0.07630434892495239,0.09639217258090135
B0043,00790.csv,24,0.058209861764615595,0.09875194822232924,0.21753727670243658,0.3495419678277162,0.07789098176582088,0.0952105627899971
B0043,00800.csv,24,0.059357567780692504,0.09646126147273448,0.21518004777866076,0.35058374430818956,0.0757564263937615,0.09428877571239583
B0043,00802.csv,24,0.06274655210749347,0.10238976816496678,0.22299095647451192,0.3559578530425589,0.08187759818773255,0.09966688957199962
B0043,00812.csv,24,0.05969818363702731,0.09543453610611552,0.21522259553695758,0.35080419880929953,0.07575784532865179,0.0936194770939316
B0043,00814.csv,24,0.06130052419342855,0.10368442434079139,0.22253490526297912,0.35557942201505205,0.08175741388905296,0.10046649410639119
B0043,00824.csv,24,0.062360229332975706,0.09980194578119271,0.2193230382766221,0.3528196433863994,0.07935351586283684,0.09870871804739073
B0043,00826.csv,24,0.06100598756900302,0.10420033349924379,0.2225058484756771,0.3542542686130569,0.08194219859276654,0.10171266061113828
B0043,00836.csv,24,0.06410791830349975,0.10005880962801757,0.22078183260213932,0.35628065961313843,0.0801362232487584,0.09801230546840894
B0043,00838.csv,24,0.0634383455309271,0.10705250568697418,0.22579616621091878,0.35778843225816526,0.08436815335692915,0.10414380639519616
B0043,00840.csv,24,0.06974013460963176,0.20684891992638932,0.24432221191821765,0.3922961458677915,0.10810640628087374,0.174496413091855
B0043,00842.csv,24,0.06807242725280273,0.215524679658249,0.24334155945624433,0.39125921014829546,0.10709833942564173,0.17469122877002027
B0043,00851.csv,24,0.07280892714065398,0.21320167120740832,0.24896026162841536,0.40374470677122787,0.11102843411568686,0.17826122124350194
B0043,00861.csv,24,0.06928729827214222,0.19857680669608677,0.2425686251814195,0.39204594501196294,0.10607394060423814,0.1709899182467933
B0043,00863.csv,24,0.06712934292908875,0.20809437170792122,0.241216037028973,0.393050386390533,0.10512275404285372,0.17338053094367384
B0043,00873.csv,24,0.06923030864208446,0.18972164522521573,0.24176613283560675,0.39050136087320997,0.10539657719182467,0.16665503250121294
B0043,00875.csv,24,0.07091012197876406,0.19117202497651758,0.24208711927209445,0.3866900575823801,0.10643484219695583,0.1736277994050449
B0043,00885.csv,24,0.06577386308568442,0.2053526238059936,0.23869603188453867,0.3918181979813481,0.10367727552600474,0.17127312452887766
B0043,00887.csv,24,0.07821033552856102,0.2178688419683504,0.2564847018352726,0.4149304441810348,0.11619558846285861,0.1850704383646579
B0043,00897.csv,24,0.07746547673166536,0.20470618804390933,0.2539705097938609,0.41117577133037375,0.11465372742894253,0.17947724934681838
B0043,00899.csv,24,0.07821325356744199,0.21410546814283368,0.25768221572709143,0.41705982474749104,0.11709724080131946,0.18755807329699037
B0043,00901.csv,24,0.07826900886795116,0.2053281881889852,0.2538776362797362,0.40937397674323633,0.11462692972986648,0.18011460816834363
B0043,00903.csv,24,0.0807128037794328,0.19832731033743434,0.2554613627478317,0.41495481320697203,0.1157869111947531,0.17808310902201108
B0043,00913.csv,24,0.07645696609192697,0.20407816315700628,0.25095670025980193,0.406551504748664,0.11215886367743899,0.17342423182156133
B0043,00915.csv,24,0.07712136345922976,0.21145936697056872,0.25157594423195095,0.4076824682676968,0.11343757299236824,0.18224094578318167
B0043,00925.csv,24,0.07489019951452301,0.2102242477486811,0.2505427862934692,0.404210043869209,0.11217025115014516,0.17528036683461792
B0043,00927.csv,24,0.07743646557440483,0.21194602938813917,0.2540528719909843,0.41213320353391586,0.11465885035204874,0.18028077837323084
B0043,00937.csv,24,0.07965073217216787,0.2188828736100156,0.2579434701208032,0.4185094424428371,0.11711077792316998,0.1845101592928094
B0043,00939.csv,24,0.07675873388972675,0.20599127868849398,0.2519300865728264,0.40976075654701155,0.11318788888678509,0.17927476150156688
B0043,00949.csv,24,0.07431721146026819,0.20879222067530923,0.24923816669405174,0.4028905847835949,0.11107522314049123,0.1742041849219322
B0043,00951.csv,24,0.07581858920714557,0.2025122662195648,0.2508356756561403,0.40234827216995916,0.11234247813154685,0.1741423342000995
B0043,00953.csv,24,0.08157301854068076,0.22734166264831673,0.25620932234542426,0.43764580725197594,0.11160753917608816,0.1947995450896106
B0043,00955.csv,24,0.07796586137129172,0.19794737391773157,0.2541180108763798,0.40673556348507883,0.11447247887138787,0.17214621591929816
B0043,00965.csv,24,0.08159659031314681,0.22908998278296022,0.2560738410266711,0.4311975330629069,0.11331877614969393,0.19848606203963245
B0043,00967.csv,24,0.07567007904044705,0.19391165804198185,0.2530106675205747,0.40769352061942615,0.11362959944500155,0.17106130455952173
B0043,00977.csv,24,0.0827731208742837,0.2456589718806829,0.2622373832586379,0.44368124191429653,0.11603101556022799,0.20691069880386034
B0043,00979.csv,24,0.07733174135424246,0.19480437519666294,0.25457639392891745,0.4049839205135778,0.11516478205900281,0.1737581710839073
B0043,00989.csv,24,0.08206133066843534,0.2345891909586788,0.26059742436563127,0.43942259507173104,0.1154302651235717,0.20019819039226816
B0043,00991.csv,24,0.0752054973692065,0.22105217041987163,0.2566267147264475,0.41015612075050856,0.11729712737353186,0.18218662385285328
B0043,01001.csv,24,0.08381627026061537,0.22155586211686823,0.2623201815756504,0.4378123966165853,0.11688836053671982,0.20217142671281368
B0043,01003.csv,24,0.0782066915934319,0.21741559374160302,0.26149481710308226,0.42128209844450437,0.11949921233705126,0.1838062809624359
